INCOME_ID,CUSTOMER_ID,REPORTING_DATE,FIRST_JOB,INCOME,BUCKET
5481905,762,31.01.2011,N,3531,13
5481905,762,28.02.2011,N,3531,14
5481905,762,31.03.2011,N,3531,15
5481905,762,30.04.2011,N,3531,16
5481905,762,31.05.2011,N,3531,17
5481905,762,30.06.2011,N,3531,18
5481905,762,31.07.2011,N,3531,19
5481905,762,31.08.2011,N,3531,20
5481905,762,30.09.2011,N,3531,21
5481905,762,31.10.2011,N,3531,22
5481905,762,30.11.2011,N,3531,23
5481923,763,31.01.2010,N,5973,1
5481923,763,28.02.2010,N,5973,2
5481923,763,31.03.2010,N,5973,3
5481923,763,30.04.2010,N,5973,4
5481923,763,31.05.2010,N,5973,5
5481923,763,30.06.2010,N,5973,6
5481923,763,31.07.2010,N,5973,7
5481923,763,31.08.2010,N,5973,8
5481923,763,30.09.2010,N,5973,9
5481923,763,31.10.2010,N,5973,10
5481923,763,30.11.2010,N,5973,11
5481923,763,31.12.2010,N,5973,12
5481923,763,31.01.2011,N,7168,13
5481923,763,28.02.2011,N,7168,14
5481923,763,31.03.2011,N,7168,15
5481923,763,30.04.2011,N,7168,16
5481923,763,31.05.2011,N,7168,17
5481923,763,30.06.2011,N,7168,18
5481923,763,31.07.2011,N,7168,19
5481923,763,31.08.2011,N,7168,20
5481923,763,30.09.2011,N,7168,21
5481923,763,31.10.2011,N,7168,22
5481923,763,30.11.2011,N,7168,23
5481939,764,31.01.2010,N,5690,1
5481941,765,31.01.2010,N,14698,1
5481941,765,28.02.2010,N,14698,2
5481941,765,31.03.2010,N,14698,3
5481941,765,30.04.2010,N,14698,4
5481941,765,31.05.2010,N,14698,5
5481941,765,30.06.2010,N,14698,6
5481941,765,31.07.2010,N,14698,7
5481941,765,31.08.2010,N,14698,8
5481941,765,30.09.2010,N,14698,9
5481941,765,31.10.2010,N,14698,10
5481941,765,30.11.2010,N,14698,11
5481941,765,31.12.2010,N,14698,12
5481941,765,31.01.2011,N,17638,13
5481941,765,28.02.2011,N,17638,14
5481941,765,31.03.2011,N,17638,15
5481941,765,30.04.2011,N,17638,16
5481941,765,31.05.2011,N,17638,17
5481941,765,30.06.2011,N,17638,18
5481941,765,31.07.2011,N,17638,19
5481941,765,31.08.2011,N,17638,20
5481941,765,30.09.2011,N,17638,21
5481941,765,31.10.2011,N,17638,22
5481941,765,30.11.2011,N,17638,23
5481942,766,31.01.2010,N,3218,1
5481942,766,28.02.2010,N,3218,2
5481942,766,31.03.2010,N,3218,3
5481942,766,30.04.2010,N,3218,4
5481942,766,31.05.2010,N,3218,5
5481942,766,30.06.2010,N,3218,6
5481942,766,31.07.2010,N,3218,7
5481942,766,31.08.2010,N,3218,8
5481942,766,30.09.2010,N,3218,9
5481958,767,31.01.2010,N,4932,1
5481958,767,28.02.2010,N,4932,2
5481958,767,31.03.2010,N,4932,3
5481958,767,30.04.2010,N,4932,4
5481958,767,31.05.2010,N,4932,5
5481958,767,30.06.2010,N,4932,6
5481958,767,31.07.2010,N,4932,7
5481958,767,31.08.2010,N,4932,8
5481958,767,30.09.2010,N,4932,9
5481958,767,31.10.2010,N,4932,10
5481958,767,30.11.2010,N,4932,11
5481958,767,31.12.2010,N,4932,12
5481958,767,31.01.2011,N,5425,13
5481958,767,28.02.2011,N,5425,14
5481958,767,31.03.2011,N,5425,15
5481958,767,30.04.2011,N,5425,16
5481958,767,31.05.2011,N,5425,17
5481958,767,30.06.2011,N,5425,18
5481958,767,31.07.2011,N,5425,19
5481958,767,31.08.2011,N,5425,20
5481958,767,30.09.2011,N,5425,21
5481958,767,31.10.2011,N,5425,22
5481958,767,30.11.2011,N,5425,23
5481976,768,31.01.2010,Y,3733,1
5481976,768,28.02.2010,Y,3733,2
5481976,768,31.03.2010,Y,3733,3
5481976,768,30.04.2010,Y,3733,4
5481976,768,31.05.2010,Y,3733,5
5481976,768,30.06.2010,Y,3733,6
5481976,768,31.07.2010,Y,3733,7
5481976,768,31.08.2010,Y,3733,8
5481976,768,30.09.2010,Y,3733,9
5481976,768,31.10.2010,Y,3733,10
5481976,768,30.11.2010,Y,3733,11
5481976,768,31.12.2010,Y,3733,12
5481976,768,31.01.2011,Y,4106,13
5481976,768,28.02.2011,Y,4106,14
5481976,768,31.03.2011,Y,4106,15
5481976,768,30.04.2011,Y,4106,16
5481976,768,31.05.2011,Y,4106,17
5481994,769,31.01.2010,Y,2736,1
5481994,769,28.02.2010,Y,2736,2
5481994,769,31.03.2010,Y,2736,3
5481994,769,30.04.2010,Y,2736,4
5481994,769,31.05.2010,Y,2736,5
5481994,769,30.06.2010,Y,2736,6
5481994,769,31.07.2010,Y,2736,7
5481994,769,31.08.2010,Y,2736,8
5481994,769,30.09.2010,Y,2736,9
5481994,769,31.10.2010,Y,2736,10
5481994,769,30.11.2010,Y,2736,11
5481994,769,31.12.2010,Y,2736,12
5481994,769,31.01.2011,Y,3010,13
5481994,769,28.02.2011,Y,3010,14
5481994,769,31.03.2011,Y,3010,15
5481994,769,30.04.2011,Y,3010,16
5481994,769,31.05.2011,Y,3010,17
5481994,769,30.06.2011,Y,3010,18
5481994,769,31.07.2011,Y,3010,19
5481994,769,31.08.2011,Y,3010,20
5481994,769,30.09.2011,Y,3010,21
5481994,769,31.10.2011,Y,3010,22
5481994,769,30.11.2011,Y,3010,23
5482011,770,31.01.2010,N,9646,1
5482011,770,28.02.2010,N,9646,2
5482011,770,31.03.2010,N,9646,3
5482011,770,30.04.2010,N,9646,4
5482011,770,31.05.2010,N,9646,5
5482028,771,31.01.2010,N,4664,1
5482028,771,28.02.2010,N,4664,2
5482028,771,31.03.2010,N,4664,3
5482028,771,30.04.2010,N,4664,4
5482028,771,31.05.2010,N,4664,5
5482028,771,30.06.2010,N,4664,6
5482028,771,31.07.2010,N,4664,7
5482028,771,31.08.2010,N,4664,8
5482028,771,30.09.2010,N,4664,9
5482028,771,31.10.2010,N,4664,10
5482028,771,30.11.2010,N,4664,11
5482028,771,31.12.2010,N,4664,12
5482028,771,31.01.2011,N,5597,13
5482028,771,28.02.2011,N,5597,14
5482028,771,31.03.2011,N,5597,15
5482028,771,30.04.2011,N,5597,16
5482028,771,31.05.2011,N,5597,17
5482028,771,30.06.2011,N,5597,18
5482028,771,31.07.2011,N,5597,19
5482028,771,31.08.2011,N,5597,20
5482028,771,30.09.2011,N,5597,21
5482028,771,31.10.2011,N,5597,22
5482028,771,30.11.2011,N,5597,23
5482046,772,31.01.2010,N,3239,1
5482046,772,28.02.2010,N,3239,2
5482046,772,31.03.2010,N,3239,3
5482046,772,30.04.2010,N,3239,4
5482046,772,31.05.2010,N,3239,5
5482046,772,30.06.2010,N,3239,6
5482046,772,31.07.2010,N,3239,7
5482046,772,31.08.2010,N,3239,8
5482046,772,30.09.2010,N,3239,9
5482065,773,31.01.2010,Y,3510,1
5482065,773,28.02.2010,Y,3510,2
5482065,773,31.03.2010,Y,3510,3
5482065,773,30.04.2010,Y,3510,4
5482065,773,31.05.2010,Y,3510,5
5482065,773,30.06.2010,Y,3510,6
5482065,773,31.07.2010,Y,3510,7
5482065,773,31.08.2010,Y,3510,8
5482065,773,30.09.2010,Y,3510,9
5482065,773,31.10.2010,Y,3510,10
5482065,773,30.11.2010,Y,3510,11
5482065,773,31.12.2010,Y,3510,12
5482065,773,31.01.2011,Y,4212,13
5482065,773,28.02.2011,Y,4212,14
5482065,773,31.03.2011,Y,4212,15
5482065,773,30.04.2011,Y,4212,16
5482065,773,31.05.2011,Y,4212,17
5482065,773,30.06.2011,Y,4212,18
5482065,773,31.07.2011,Y,4212,19
5482065,773,31.08.2011,Y,4212,20
5482065,773,30.09.2011,Y,4212,21
5482065,773,31.10.2011,Y,4212,22
5482065,773,30.11.2011,Y,4212,23
5482082,774,31.01.2010,N,8022,1
5482082,774,28.02.2010,N,8022,2
5482082,774,31.03.2010,N,8022,3
5482082,774,30.04.2010,N,8022,4
5482082,774,31.05.2010,N,8022,5
5482082,774,30.06.2010,N,8022,6
5482082,774,31.07.2010,N,8022,7
5482082,774,31.08.2010,N,8022,8
5482082,774,30.09.2010,N,8022,9
5482082,774,31.10.2010,N,8022,10
5482082,774,30.11.2010,N,8022,11
5482082,774,31.12.2010,N,8022,12
5482082,774,31.01.2011,N,9626,13
5482082,774,28.02.2011,N,9626,14
5482082,774,31.03.2011,N,9626,15
5482082,774,30.04.2011,N,9626,16
5482082,774,31.05.2011,N,9626,17
5482082,774,30.06.2011,N,9626,18
5482082,774,31.07.2011,N,9626,19
5482082,774,31.08.2011,N,9626,20
5482082,774,30.09.2011,N,9626,21
5482082,774,31.10.2011,N,9626,22
5482082,774,30.11.2011,N,9626,23
5482098,775,31.01.2010,N,12578,1
5482098,775,28.02.2010,N,12578,2
5482098,775,31.03.2010,N,12578,3
5482098,775,30.04.2010,N,12578,4
5482098,775,31.05.2010,N,12578,5
5482098,775,30.06.2010,N,12578,6
5482098,775,31.07.2010,N,12578,7
5482098,775,31.08.2010,N,12578,8
5482098,775,30.09.2010,N,12578,9
5482098,775,31.10.2010,N,12578,10
5482098,775,30.11.2010,N,12578,11
5482098,775,31.12.2010,N,12578,12
5482098,775,31.01.2011,N,15094,13
5482098,775,28.02.2011,N,15094,14
5482098,775,31.03.2011,N,15094,15
5482098,775,30.04.2011,N,15094,16
5482098,775,31.05.2011,N,15094,17
5482098,775,30.06.2011,N,15094,18
5482098,775,31.07.2011,N,15094,19
5482098,775,31.08.2011,N,15094,20
5482098,775,30.09.2011,N,15094,21
5482098,775,31.10.2011,N,15094,22
5482098,775,30.11.2011,N,15094,23
5482115,776,31.01.2010,N,5563,1
5482115,776,28.02.2010,N,5563,2
5482115,776,31.03.2010,N,5563,3
5482115,776,30.04.2010,N,5563,4
5482115,776,31.05.2010,N,5563,5
5482115,776,30.06.2010,N,5563,6
5482115,776,31.07.2010,N,5563,7
5482115,776,31.08.2010,N,5563,8
5482115,776,30.09.2010,N,5563,9
5482115,776,31.10.2010,N,5563,10
5482115,776,30.11.2010,N,5563,11
5482115,776,31.12.2010,N,5563,12
5482115,776,31.01.2011,N,6676,13
5482115,776,28.02.2011,N,6676,14
5482115,776,31.03.2011,N,6676,15
5482115,776,30.04.2011,N,6676,16
5482115,776,31.05.2011,N,6676,17
5482115,776,30.06.2011,N,6676,18
5482115,776,31.07.2011,N,6676,19
5482115,776,31.08.2011,N,6676,20
5482115,776,30.09.2011,N,6676,21
5482115,776,31.10.2011,N,6676,22
5482115,776,30.11.2011,N,6676,23
5482133,777,31.01.2010,N,7432,1
5482133,777,28.02.2010,N,7432,2
5481663,778,31.01.2010,N,5831,1
5481663,778,28.02.2010,N,5831,2
5481679,779,31.01.2010,N,5689,1
5481679,779,28.02.2010,N,5689,2
5481679,779,31.03.2010,N,5689,3
5481679,779,30.04.2010,N,5689,4
5481679,779,31.05.2010,N,5689,5
5481679,779,30.06.2010,N,5689,6
5481679,779,31.07.2010,N,5689,7
5481679,779,31.08.2010,N,5689,8
5481679,779,30.09.2010,N,5689,9
5481679,779,31.10.2010,N,5689,10
5481679,779,30.11.2010,N,5689,11
5481679,779,31.12.2010,N,5689,12
5481679,779,31.01.2011,N,6258,13
5481679,779,28.02.2011,N,6258,14
5481679,779,31.03.2011,N,6258,15
5481679,779,30.04.2011,N,6258,16
5481679,779,31.05.2011,N,6258,17
5481679,779,30.06.2011,N,6258,18
5481679,779,31.07.2011,N,6258,19
5481679,779,31.08.2011,N,6258,20
5481679,779,30.09.2011,N,6258,21
5481679,779,31.10.2011,N,6258,22
5481679,779,30.11.2011,N,6258,23
5481697,780,31.01.2010,N,3365,1
5481697,780,28.02.2010,N,3365,2
5481697,780,31.03.2010,N,3365,3
5481697,780,30.04.2010,N,3365,4
5481697,780,31.05.2010,N,3365,5
5481697,780,30.06.2010,N,3365,6
5481697,780,31.07.2010,N,3365,7
5481697,780,31.08.2010,N,3365,8
5481697,780,30.09.2010,N,3365,9
5481697,780,31.10.2010,N,3365,10
5481697,780,30.11.2010,N,3365,11
5481697,780,31.12.2010,N,3365,12
5481697,780,31.01.2011,N,4038,13
5481697,780,28.02.2011,N,4038,14
5481697,780,31.03.2011,N,4038,15
5481697,780,30.04.2011,N,4038,16
5481697,780,31.05.2011,N,4038,17
5481697,780,30.06.2011,N,4038,18
5481697,780,31.07.2011,N,4038,19
5481697,780,31.08.2011,N,4038,20
5481697,780,30.09.2011,N,4038,21
5481697,780,31.10.2011,N,4038,22
5481697,780,30.11.2011,N,4038,23
5481715,781,31.01.2010,N,4732,1
5481715,781,28.02.2010,N,4732,2
5481715,781,31.03.2010,N,4732,3
5481715,781,30.04.2010,N,4732,4
5481715,781,31.05.2010,N,4732,5
5481715,781,30.06.2010,N,4732,6
5481715,781,31.07.2010,N,4732,7
5481733,782,31.01.2010,N,4931,1
5481733,782,28.02.2010,N,4931,2
5481733,782,31.03.2010,N,4931,3
5481733,782,30.04.2010,N,4931,4
5481733,782,31.05.2010,N,4931,5
5481733,782,30.06.2010,N,4931,6
5481733,782,31.07.2010,N,4931,7
5481733,782,31.08.2010,N,4931,8
5481733,782,30.09.2010,N,4931,9
5481733,782,31.10.2010,N,4931,10
5481733,782,30.11.2010,N,4931,11
5481733,782,31.12.2010,N,4931,12
5481733,782,31.01.2011,N,5424,13
5481733,782,28.02.2011,N,5424,14
5481733,782,31.03.2011,N,5424,15
5481733,782,30.04.2011,N,5424,16
5481733,782,31.05.2011,N,5424,17
5481733,782,30.06.2011,N,5424,18
5481733,782,31.07.2011,N,5424,19
5481733,782,31.08.2011,N,5424,20
5481733,782,30.09.2011,N,5424,21
5481733,782,31.10.2011,N,5424,22
5481733,782,30.11.2011,N,5424,23
5481752,783,31.01.2010,Y,3132,1
5481752,783,28.02.2010,Y,3132,2
5481752,783,31.03.2010,Y,3132,3
5481752,783,30.04.2010,Y,3132,4
5481752,783,31.05.2010,Y,3132,5
5481752,783,30.06.2010,Y,3132,6
5481752,783,31.07.2010,Y,3132,7
5481752,783,31.08.2010,Y,3132,8
5481752,783,30.09.2010,Y,3132,9
5481752,783,31.10.2010,Y,3132,10
5481752,783,30.11.2010,Y,3132,11
5481752,783,31.12.2010,Y,3132,12
5481752,783,31.01.2011,Y,3445,13
5481752,783,28.02.2011,Y,3445,14
5481752,783,31.03.2011,Y,3445,15
5481752,783,30.04.2011,Y,3445,16
5481752,783,31.05.2011,Y,3445,17
5481752,783,30.06.2011,Y,3445,18
5481752,783,31.07.2011,Y,3445,19
5481770,784,31.01.2010,N,3301,1
5481770,784,28.02.2010,N,3301,2
5481770,784,31.03.2010,N,3301,3
5481770,784,30.04.2010,N,3301,4
5481770,784,31.05.2010,N,3301,5
5481770,784,30.06.2010,N,3301,6
5481770,784,31.07.2010,N,3301,7
5481770,784,31.08.2010,N,3301,8
5481770,784,30.09.2010,N,3301,9
5481770,784,31.10.2010,N,3301,10
5481770,784,30.11.2010,N,3301,11
5481770,784,31.12.2010,N,3301,12
5481770,784,31.01.2011,N,3631,13
5481770,784,28.02.2011,N,3631,14
5481770,784,31.03.2011,N,3631,15
5481770,784,30.04.2011,N,3631,16
5481770,784,31.05.2011,N,3631,17
5481770,784,30.06.2011,N,3631,18
5481770,784,31.07.2011,N,3631,19
5481770,784,31.08.2011,N,3631,20
5481770,784,30.09.2011,N,3631,21
5481770,784,31.10.2011,N,3631,22
5481770,784,30.11.2011,N,3631,23
5481787,785,31.01.2010,N,3742,1
5481787,785,28.02.2010,N,3742,2
5481787,785,31.03.2010,N,3742,3
5481787,785,30.04.2010,N,3742,4
5481787,785,31.05.2010,N,3742,5
5481787,785,30.06.2010,N,3742,6
5481787,785,31.07.2010,N,3742,7
5481787,785,31.08.2010,N,3742,8
5481787,785,30.09.2010,N,3742,9
5481787,785,31.10.2010,N,3742,10
5481787,785,30.11.2010,N,3742,11
5481787,785,31.12.2010,N,3742,12
5481787,785,31.01.2011,N,4116,13
5481787,785,28.02.2011,N,4116,14
5481787,785,31.03.2011,N,4116,15
5481787,785,30.04.2011,N,4116,16
5481787,785,31.05.2011,N,4116,17
5481787,785,30.06.2011,N,4116,18
5481787,785,31.07.2011,N,4116,19
5481787,785,31.08.2011,N,4116,20
5481787,785,30.09.2011,N,4116,21
5481787,785,31.10.2011,N,4116,22
5481787,785,30.11.2011,N,4116,23
5481804,786,31.01.2010,N,5641,1
5481804,786,28.02.2010,N,5641,2
5481804,786,31.03.2010,N,5641,3
5481804,786,30.04.2010,N,5641,4
5481804,786,31.05.2010,N,5641,5
5481804,786,30.06.2010,N,5641,6
5481804,786,31.07.2010,N,5641,7
5481804,786,31.08.2010,N,5641,8
5481804,786,30.09.2010,N,5641,9
5481804,786,31.10.2010,N,5641,10
5481804,786,30.11.2010,N,5641,11
5481804,786,31.12.2010,N,5641,12
5481804,786,31.01.2011,N,6769,13
5481804,786,28.02.2011,N,6769,14
5481804,786,31.03.2011,N,6769,15
5481804,786,30.04.2011,N,6769,16
5481804,786,31.05.2011,N,6769,17
5481804,786,30.06.2011,N,6769,18
5481804,786,31.07.2011,N,6769,19
5481804,786,31.08.2011,N,6769,20
5481804,786,30.09.2011,N,6769,21
5481804,786,31.10.2011,N,6769,22
5481820,787,31.01.2010,N,3750,1
5481820,787,28.02.2010,N,3750,2
5481820,787,31.03.2010,N,3750,3
5481820,787,30.04.2010,N,3750,4
5481820,787,31.05.2010,N,3750,5
5481821,788,31.01.2010,N,12653,1
5481821,788,28.02.2010,N,12653,2
5481821,788,31.03.2010,N,12653,3
5481821,788,30.04.2010,N,12653,4
5481821,788,31.05.2010,N,12653,5
5481821,788,30.06.2010,N,12653,6
5481821,788,31.07.2010,N,12653,7
5481821,788,31.08.2010,N,12653,8
5481821,788,30.09.2010,N,12653,9
5481821,788,31.10.2010,N,12653,10
5481821,788,30.11.2010,N,12653,11
5481823,789,31.01.2010,N,13515,1
5481823,789,28.02.2010,N,13515,2
5481823,789,31.03.2010,N,13515,3
5481823,789,30.04.2010,N,13515,4
5481823,789,31.05.2010,N,13515,5
5481823,789,30.06.2010,N,13515,6
5481823,789,31.07.2010,N,13515,7
5481823,789,31.08.2010,N,13515,8
5481823,789,30.09.2010,N,13515,9
5481823,789,31.10.2010,N,13515,10
5481823,789,30.11.2010,N,13515,11
5481823,789,31.12.2010,N,13515,12
5481823,789,31.01.2011,N,16218,13
5481823,789,28.02.2011,N,16218,14
5481823,789,31.03.2011,N,16218,15
5481823,789,30.04.2011,N,16218,16
5481823,789,31.05.2011,N,16218,17
5481823,789,30.06.2011,N,16218,18
5481823,789,31.07.2011,N,16218,19
5481823,789,31.08.2011,N,16218,20
5481823,789,30.09.2011,N,16218,21
5481823,789,31.10.2011,N,16218,22
5481823,789,30.11.2011,N,16218,23
5481839,790,31.01.2010,N,5046,1
5481839,790,28.02.2010,N,5046,2
5481839,790,31.03.2010,N,5046,3
5481839,790,30.04.2010,N,5046,4
5481839,790,31.05.2010,N,5046,5
5481839,790,30.06.2010,N,5046,6
5481839,790,31.07.2010,N,5046,7
5481839,790,31.08.2010,N,5046,8
5481839,790,30.09.2010,N,5046,9
5481857,791,31.01.2010,N,5273,1
5481857,791,28.02.2010,N,5273,2
5481857,791,31.03.2010,N,5273,3
5481857,791,30.04.2010,N,5273,4
5481857,791,31.05.2010,N,5273,5
5481875,792,31.01.2010,N,3530,1
5481875,792,28.02.2010,N,3530,2
5481875,792,31.03.2010,N,3530,3
5481875,792,30.04.2010,N,3530,4
5481875,792,31.05.2010,N,3530,5
5481875,792,30.06.2010,N,3530,6
5481896,793,31.01.2010,N,4613,1
5481896,793,28.02.2010,N,4613,2
5481896,793,31.03.2010,N,4613,3
5481896,793,30.04.2010,N,4613,4
5481896,793,31.05.2010,N,4613,5
5481896,793,30.06.2010,N,4613,6
5481896,793,31.07.2010,N,4613,7
5481896,793,31.08.2010,N,4613,8
5481896,793,30.09.2010,N,4613,9
5481896,793,31.10.2010,N,4613,10
5481896,793,30.11.2010,N,4613,11
5481896,793,31.12.2010,N,4613,12
5481896,793,31.01.2011,N,5074,13
5481896,793,28.02.2011,N,5074,14
5481896,793,31.03.2011,N,5074,15
5481896,793,30.04.2011,N,5074,16
5481896,793,31.05.2011,N,5074,17
5481896,793,30.06.2011,N,5074,18
5481896,793,31.07.2011,N,5074,19
5481896,793,31.08.2011,N,5074,20
5481896,793,30.09.2011,N,5074,21
5481896,793,31.10.2011,N,5074,22
5481913,794,31.01.2010,Y,2849,1
5481913,794,28.02.2010,Y,2849,2
5481913,794,31.03.2010,Y,2849,3
5481913,794,30.04.2010,Y,2849,4
5481913,794,31.05.2010,Y,2849,5
5481913,794,30.06.2010,Y,2849,6
5481913,794,31.07.2010,Y,2849,7
5481913,794,31.08.2010,Y,2849,8
5481913,794,30.09.2010,Y,2849,9
5481913,794,31.10.2010,Y,2849,10
5481913,794,30.11.2010,Y,2849,11
5481913,794,31.12.2010,Y,2849,12
5481913,794,31.01.2011,Y,3134,13
5481913,794,28.02.2011,Y,3134,14
5481913,794,31.03.2011,Y,3134,15
5481913,794,30.04.2011,Y,3134,16
5481913,794,31.05.2011,Y,3134,17
5481913,794,30.06.2011,Y,3134,18
5481913,794,31.07.2011,Y,3134,19
5481913,794,31.08.2011,Y,3134,20
5481913,794,30.09.2011,Y,3134,21
5481913,794,31.10.2011,Y,3134,22
5481913,794,30.11.2011,Y,3134,23
5481932,795,31.01.2010,N,5730,1
5481932,795,28.02.2010,N,5730,2
5481932,795,31.03.2010,N,5730,3
5481932,795,30.04.2010,N,5730,4
5481932,795,31.05.2010,N,5730,5
5481932,795,30.06.2010,N,5730,6
5481932,795,31.07.2010,N,5730,7
5481932,795,31.08.2010,N,5730,8
5481932,795,30.09.2010,N,5730,9
5481932,795,31.10.2010,N,5730,10
5481932,795,30.11.2010,N,5730,11
5481932,795,31.12.2010,N,5730,12
5481932,795,31.01.2011,N,6876,13
5481932,795,28.02.2011,N,6876,14
5481932,795,31.03.2011,N,6876,15
5481932,795,30.04.2011,N,6876,16
5481951,796,31.01.2010,N,8260,1
5481951,796,28.02.2010,N,8260,2
5481951,796,31.03.2010,N,8260,3
5481951,796,30.04.2010,N,8260,4
5481951,796,31.05.2010,N,8260,5
5481951,796,30.06.2010,N,8260,6
5481969,797,31.01.2010,N,2780,1
5481969,797,28.02.2010,N,2780,2
5481969,797,31.03.2010,N,2780,3
5481969,797,30.04.2010,N,2780,4
5481969,797,31.05.2010,N,2780,5
5481969,797,30.06.2010,N,2780,6
5481969,797,31.07.2010,N,2780,7
5481969,797,31.08.2010,N,2780,8
5481969,797,30.09.2010,N,2780,9
5481969,797,31.10.2010,N,2780,10
5481969,797,30.11.2010,N,2780,11
5481969,797,31.12.2010,N,2780,12
5481969,797,31.01.2011,N,3058,13
5481969,797,28.02.2011,N,3058,14
5481987,798,31.01.2010,N,16327,1
5481987,798,28.02.2010,N,16327,2
5481987,798,31.03.2010,N,16327,3
5481987,798,30.04.2010,N,16327,4
5481987,798,31.05.2010,N,16327,5
5481987,798,30.06.2010,N,16327,6
5481987,798,31.07.2010,N,16327,7
5481987,798,31.08.2010,N,16327,8
5481987,798,30.09.2010,N,16327,9
5481987,798,31.10.2010,N,16327,10
5481987,798,30.11.2010,N,16327,11
5481987,798,31.12.2010,N,16327,12
5481987,798,31.01.2011,N,17960,13
5481987,798,28.02.2011,N,17960,14
5481987,798,31.03.2011,N,17960,15
5481987,798,30.04.2011,N,17960,16
5481987,798,31.05.2011,N,17960,17
5481987,798,30.06.2011,N,17960,18
5481987,798,31.07.2011,N,17960,19
5481987,798,31.08.2011,N,17960,20
5481987,798,30.09.2011,N,17960,21
5481987,798,31.10.2011,N,17960,22
5481987,798,30.11.2011,N,17960,23
5482005,799,31.01.2010,N,3968,1
5482023,800,31.01.2010,N,14520,1
5482023,800,28.02.2010,N,14520,2
5482023,800,31.03.2010,N,14520,3
5482023,800,30.04.2010,N,14520,4
5482023,800,31.05.2010,N,14520,5
5482023,800,30.06.2010,N,14520,6
5482023,800,31.07.2010,N,14520,7
5482023,800,31.08.2010,N,14520,8
5482023,800,30.09.2010,N,14520,9
5482023,800,31.10.2010,N,14520,10
5482023,800,30.11.2010,N,14520,11
5482023,800,31.12.2010,N,14520,12
5482023,800,31.01.2011,N,17424,13
5482023,800,28.02.2011,N,17424,14
5482023,800,31.03.2011,N,17424,15
5482023,800,30.04.2011,N,17424,16
5482023,800,31.05.2011,N,17424,17
5482023,800,30.06.2011,N,17424,18
5482023,800,31.07.2011,N,17424,19
5482023,800,31.08.2011,N,17424,20
5482023,800,30.09.2011,N,17424,21
5482023,800,31.10.2011,N,17424,22
5482023,800,30.11.2011,N,17424,23
5482039,801,31.01.2010,N,3108,1
5482039,801,28.02.2010,N,3108,2
5482039,801,31.03.2010,N,3108,3
5482039,801,30.04.2010,N,3108,4
5482039,801,31.05.2010,N,3108,5
5482039,801,30.06.2010,N,3108,6
5482039,801,31.07.2010,N,3108,7
5482039,801,31.08.2010,N,3108,8
5482039,801,30.09.2010,N,3108,9
5482039,801,31.10.2010,N,3108,10
5482039,801,30.11.2010,N,3108,11
5482039,801,31.12.2010,N,3108,12
5482056,802,31.01.2010,N,4264,1
5482056,802,28.02.2010,N,4264,2
5482056,802,31.03.2010,N,4264,3
5482056,802,30.04.2010,N,4264,4
5482056,802,31.05.2010,N,4264,5
5482056,802,30.06.2010,N,4264,6
5482056,802,31.07.2010,N,4264,7
5482056,802,31.08.2010,N,4264,8
5482056,802,30.09.2010,N,4264,9
5482056,802,31.10.2010,N,4264,10
5482056,802,30.11.2010,N,4264,11
5482056,802,31.12.2010,N,4264,12
5482056,802,31.01.2011,N,5117,13
5482056,802,28.02.2011,N,5117,14
5482056,802,31.03.2011,N,5117,15
5482056,802,30.04.2011,N,5117,16
5482056,802,31.05.2011,N,5117,17
5482056,802,30.06.2011,N,5117,18
5482056,802,31.07.2011,N,5117,19
5482056,802,31.08.2011,N,5117,20
5482056,802,30.09.2011,N,5117,21
5482056,802,31.10.2011,N,5117,22
5482056,802,30.11.2011,N,5117,23
5482073,803,31.01.2010,N,3287,1
5482073,803,28.02.2010,N,3287,2
5482073,803,31.03.2010,N,3287,3
5482073,803,30.04.2010,N,3287,4
5482073,803,31.05.2010,N,3287,5
5482091,804,31.01.2010,N,15695,1
5482091,804,28.02.2010,N,15695,2
5482091,804,31.03.2010,N,15695,3
5482091,804,30.04.2010,N,15695,4
5482091,804,31.05.2010,N,15695,5
5482091,804,30.06.2010,N,15695,6
5482091,804,31.07.2010,N,15695,7
5482091,804,31.08.2010,N,15695,8
5482091,804,30.09.2010,N,15695,9
5482091,804,31.10.2010,N,15695,10
5482091,804,30.11.2010,N,15695,11
5482091,804,31.12.2010,N,15695,12
5482091,804,31.01.2011,N,17265,13
5482091,804,28.02.2011,N,17265,14
5482091,804,31.03.2011,N,17265,15
5482091,804,30.04.2011,N,17265,16
5482091,804,31.05.2011,N,17265,17
5482091,804,30.06.2011,N,17265,18
5482091,804,31.07.2011,N,17265,19
5482109,805,31.01.2010,N,19274,1
5482109,805,28.02.2010,N,19274,2
5482109,805,31.03.2010,N,19274,3
5482109,805,30.04.2010,N,19274,4
5482109,805,31.05.2010,N,19274,5
5482109,805,30.06.2010,N,19274,6
5482109,805,31.07.2010,N,19274,7
5482109,805,31.08.2010,N,19274,8
5482109,805,30.09.2010,N,19274,9
5482109,805,31.10.2010,N,19274,10
5482109,805,30.11.2010,N,19274,11
5482109,805,31.12.2010,N,19274,12
5482109,805,31.01.2011,N,21201,13
5482109,805,28.02.2011,N,21201,14
5482109,805,31.03.2011,N,21201,15
5482126,806,31.01.2010,N,5592,1
5482126,806,28.02.2010,N,5592,2
5482126,806,31.03.2010,N,5592,3
5482126,806,30.04.2010,N,5592,4
5482126,806,31.05.2010,N,5592,5
