CUSTOMER_ID,REPORTING_DATE,EDUCATION,AGE,BUCKET
293,31.08.2011,Higher Education,46,20
293,30.09.2011,Higher Education,46,21
293,31.10.2011,Higher Education,46,22
293,30.11.2011,Higher Education,46,23
294,31.01.2010,Secondary,51,1
294,28.02.2010,Secondary,51,2
294,31.03.2010,Secondary,51,3
294,30.04.2010,Secondary,51,4
294,31.05.2010,Secondary,51,5
294,30.06.2010,Secondary,51,6
294,31.07.2010,Secondary,51,7
294,31.08.2010,Secondary,51,8
294,30.09.2010,Secondary,51,9
294,31.10.2010,Secondary,51,10
294,30.11.2010,Secondary,51,11
294,31.12.2010,Secondary,51,12
294,31.01.2011,Secondary,52,13
294,28.02.2011,Secondary,52,14
294,31.03.2011,Secondary,52,15
294,30.04.2011,Secondary,52,16
294,31.05.2011,Secondary,52,17
294,30.06.2011,Secondary,52,18
294,31.07.2011,Secondary,52,19
294,31.08.2011,Secondary,52,20
294,30.09.2011,Secondary,52,21
294,31.10.2011,Secondary,52,22
294,30.11.2011,Secondary,52,23
295,31.01.2010,Higher Education,47,1
295,28.02.2010,Higher Education,47,2
295,31.03.2010,Higher Education,47,3
295,30.04.2010,Higher Education,47,4
295,31.05.2010,Higher Education,47,5
295,30.06.2010,Higher Education,47,6
295,31.07.2010,Higher Education,47,7
295,31.08.2010,Higher Education,47,8
295,30.09.2010,Higher Education,47,9
295,31.10.2010,Higher Education,47,10
295,30.11.2010,Higher Education,47,11
295,31.12.2010,Higher Education,47,12
295,31.01.2011,Higher Education,48,13
295,28.02.2011,Higher Education,48,14
295,31.03.2011,Higher Education,48,15
295,30.04.2011,Higher Education,48,16
296,31.01.2010,Secondary,57,1
296,28.02.2010,Secondary,57,2
296,31.03.2010,Higher Education,57,3
296,30.04.2010,Higher Education,57,4
296,31.05.2010,Higher Education,57,5
296,30.06.2010,Secondary,57,6
296,31.07.2010,Secondary,57,7
296,31.08.2010,Higher Education,57,8
296,30.09.2010,Secondary,57,9
296,31.10.2010,Higher Education,57,10
296,30.11.2010,Higher Education,57,11
297,31.01.2010,Secondary,41,1
297,28.02.2010,Secondary,41,2
297,31.03.2010,Secondary,41,3
297,30.04.2010,Secondary,41,4
297,31.05.2010,Secondary,41,5
297,30.06.2010,Secondary,41,6
297,31.07.2010,Secondary,41,7
297,31.08.2010,Secondary,41,8
297,30.09.2010,Secondary,41,9
297,31.10.2010,Secondary,41,10
297,30.11.2010,Secondary,41,11
297,31.12.2010,Secondary,41,12
297,31.01.2011,Secondary,42,13
297,28.02.2011,Secondary,42,14
297,31.03.2011,Secondary,42,15
297,30.04.2011,Secondary,42,16
297,31.05.2011,Secondary,42,17
297,30.06.2011,Secondary,42,18
297,31.07.2011,Secondary,42,19
297,31.08.2011,Secondary,42,20
297,30.09.2011,Secondary,42,21
297,31.10.2011,Secondary,42,22
297,30.11.2011,Secondary,42,23
298,31.01.2010,Higher Education,21,1
298,28.02.2010,Higher Education,21,2
298,31.03.2010,Higher Education,21,3
298,30.04.2010,Higher Education,21,4
298,31.05.2010,Higher Education,21,5
298,30.06.2010,Higher Education,21,6
298,31.07.2010,Higher Education,21,7
298,31.08.2010,Higher Education,21,8
298,30.09.2010,Higher Education,21,9
298,31.10.2010,Higher Education,21,10
298,30.11.2010,Higher Education,21,11
298,31.12.2010,Higher Education,21,12
298,31.01.2011,Higher Education,22,13
298,28.02.2011,Higher Education,22,14
298,31.03.2011,Higher Education,22,15
298,30.04.2011,Higher Education,22,16
298,31.05.2011,Higher Education,22,17
298,30.06.2011,Higher Education,22,18
298,31.07.2011,Higher Education,22,19
298,31.08.2011,Higher Education,22,20
298,30.09.2011,Higher Education,22,21
299,31.01.2010,Elementary,25,1
299,28.02.2010,Elementary,25,2
299,31.03.2010,Elementary,25,3
299,30.04.2010,Elementary,25,4
299,31.05.2010,Elementary,25,5
299,30.06.2010,Elementary,25,6
299,31.07.2010,Elementary,25,7
299,31.08.2010,Elementary,25,8
299,30.09.2010,Elementary,25,9
299,31.10.2010,Elementary,25,10
299,30.11.2010,Elementary,25,11
299,31.12.2010,Elementary,25,12
299,31.01.2011,Elementary,26,13
299,28.02.2011,Elementary,26,14
299,31.03.2011,Elementary,26,15
300,31.01.2010,Secondary,30,1
300,28.02.2010,Secondary,30,2
300,31.03.2010,Secondary,30,3
300,30.04.2010,Secondary,30,4
300,31.05.2010,Secondary,30,5
300,30.06.2010,Secondary,30,6
300,31.07.2010,Secondary,30,7
300,31.08.2010,Secondary,30,8
300,30.09.2010,Secondary,30,9
300,31.10.2010,Secondary,30,10
300,30.11.2010,Secondary,30,11
300,31.12.2010,Secondary,30,12
300,31.01.2011,Secondary,31,13
300,28.02.2011,Secondary,31,14
300,31.03.2011,Secondary,31,15
300,30.04.2011,Secondary,31,16
300,31.05.2011,Secondary,31,17
300,30.06.2011,Secondary,31,18
300,31.07.2011,Secondary,31,19
300,31.08.2011,Secondary,31,20
300,30.09.2011,Secondary,31,21
301,31.01.2010,Secondary,37,1
301,28.02.2010,Secondary,37,2
301,31.03.2010,Secondary,37,3
301,30.04.2010,Secondary,37,4
301,31.05.2010,Secondary,37,5
301,30.06.2010,Secondary,37,6
301,31.07.2010,Secondary,37,7
301,31.08.2010,Secondary,37,8
301,30.09.2010,Secondary,37,9
302,31.01.2010,Secondary,40,1
302,28.02.2010,Secondary,40,2
302,31.03.2010,Secondary,40,3
302,30.04.2010,Secondary,40,4
302,31.05.2010,Secondary,40,5
302,30.06.2010,Secondary,40,6
302,31.07.2010,Secondary,40,7
302,31.08.2010,Secondary,40,8
302,30.09.2010,Secondary,40,9
302,31.10.2010,Secondary,40,10
302,30.11.2010,Secondary,40,11
302,31.12.2010,Secondary,40,12
302,31.01.2011,Secondary,41,13
302,28.02.2011,Secondary,41,14
302,31.03.2011,Secondary,41,15
302,30.04.2011,Secondary,41,16
302,31.05.2011,Secondary,41,17
302,30.06.2011,Secondary,41,18
302,31.07.2011,Secondary,41,19
302,31.08.2011,Secondary,41,20
302,30.09.2011,Secondary,41,21
302,31.10.2011,Secondary,41,22
302,30.11.2011,Secondary,41,23
303,31.01.2010,Higher Education,32,1
303,28.02.2010,Higher Education,32,2
303,31.03.2010,Higher Education,32,3
303,30.04.2010,Higher Education,32,4
303,31.05.2010,Higher Education,32,5
303,30.06.2010,Higher Education,32,6
303,31.07.2010,Higher Education,32,7
303,31.08.2010,Higher Education,32,8
303,30.09.2010,Higher Education,32,9
303,31.10.2010,Higher Education,32,10
303,30.11.2010,Higher Education,32,11
303,31.12.2010,Higher Education,32,12
303,31.01.2011,Higher Education,33,13
303,28.02.2011,Higher Education,33,14
303,31.03.2011,Higher Education,33,15
303,30.04.2011,Higher Education,33,16
303,31.05.2011,Higher Education,33,17
303,30.06.2011,Higher Education,33,18
303,31.07.2011,Higher Education,33,19
303,31.08.2011,Higher Education,33,20
303,30.09.2011,Higher Education,33,21
303,31.10.2011,Higher Education,33,22
303,30.11.2011,Higher Education,33,23
304,31.01.2010,Higher Education,57,1
304,28.02.2010,Higher Education,57,2
304,31.03.2010,Higher Education,57,3
304,30.04.2010,Higher Education,57,4
304,31.05.2010,Higher Education,57,5
304,30.06.2010,Higher Education,57,6
304,31.07.2010,Higher Education,57,7
304,31.08.2010,Higher Education,57,8
304,30.09.2010,Higher Education,57,9
304,31.10.2010,Higher Education,57,10
304,30.11.2010,Higher Education,57,11
304,31.12.2010,Higher Education,57,12
304,31.01.2011,Higher Education,58,13
304,28.02.2011,Higher Education,58,14
304,31.03.2011,Higher Education,58,15
304,30.04.2011,Higher Education,58,16
304,31.05.2011,Higher Education,58,17
304,30.06.2011,Higher Education,58,18
304,31.07.2011,Higher Education,58,19
304,31.08.2011,Higher Education,58,20
304,30.09.2011,Higher Education,58,21
304,31.10.2011,Higher Education,58,22
304,30.11.2011,Higher Education,58,23
305,31.01.2010,Secondary,26,1
305,28.02.2010,Secondary,26,2
305,31.03.2010,Secondary,26,3
305,30.04.2010,Secondary,26,4
305,31.05.2010,Secondary,26,5
305,30.06.2010,Secondary,26,6
305,31.07.2010,Secondary,26,7
305,31.08.2010,Secondary,26,8
305,30.09.2010,Secondary,26,9
305,31.10.2010,Secondary,26,10
305,30.11.2010,Secondary,26,11
305,31.12.2010,Secondary,26,12
305,31.01.2011,Secondary,27,13
305,28.02.2011,Secondary,27,14
305,31.03.2011,Secondary,27,15
305,30.04.2011,Secondary,27,16
305,31.05.2011,Secondary,27,17
305,30.06.2011,Secondary,27,18
306,31.01.2010,Higher Education,51,1
306,28.02.2010,Higher Education,51,2
306,31.03.2010,Higher Education,51,3
306,30.04.2010,Higher Education,51,4
307,31.01.2010,Higher Education,42,1
307,28.02.2010,Higher Education,42,2
307,31.03.2010,Higher Education,42,3
307,30.04.2010,Higher Education,42,4
307,31.05.2010,Higher Education,42,5
307,30.06.2010,Higher Education,42,6
307,31.07.2010,Higher Education,42,7
307,31.08.2010,Higher Education,42,8
307,30.09.2010,Higher Education,42,9
307,31.10.2010,Higher Education,42,10
307,30.11.2010,Higher Education,42,11
307,31.12.2010,Higher Education,42,12
307,31.01.2011,Higher Education,43,13
307,28.02.2011,Higher Education,43,14
307,31.03.2011,Higher Education,43,15
307,30.04.2011,Higher Education,43,16
307,31.05.2011,Higher Education,43,17
307,30.06.2011,Higher Education,43,18
307,31.07.2011,Higher Education,43,19
307,31.08.2011,Higher Education,43,20
307,30.09.2011,Higher Education,43,21
307,31.10.2011,Higher Education,43,22
307,30.11.2011,Higher Education,43,23
308,31.01.2010,Elementary,39,1
308,28.02.2010,Elementary,39,2
308,31.03.2010,Elementary,39,3
308,30.04.2010,Elementary,39,4
308,31.05.2010,Elementary,39,5
308,30.06.2010,Elementary,39,6
308,31.07.2010,Elementary,39,7
308,31.08.2010,Elementary,39,8
308,30.09.2010,Elementary,39,9
308,31.10.2010,Elementary,39,10
308,30.11.2010,Elementary,39,11
308,31.12.2010,Elementary,39,12
308,31.01.2011,Elementary,40,13
308,28.02.2011,Elementary,40,14
308,31.03.2011,Elementary,40,15
308,30.04.2011,Elementary,40,16
308,31.05.2011,Elementary,40,17
308,30.06.2011,Elementary,40,18
308,31.07.2011,Elementary,40,19
308,31.08.2011,Elementary,40,20
308,30.09.2011,Elementary,40,21
308,31.10.2011,Elementary,40,22
308,30.11.2011,Elementary,40,23
309,31.01.2010,Secondary,45,1
309,28.02.2010,Secondary,45,2
309,31.03.2010,Secondary,45,3
309,30.04.2010,Secondary,45,4
309,31.05.2010,Secondary,45,5
309,30.06.2010,Secondary,45,6
309,31.07.2010,Secondary,45,7
309,31.08.2010,Secondary,45,8
309,30.09.2010,Secondary,45,9
309,31.10.2010,Secondary,45,10
309,30.11.2010,Secondary,45,11
309,31.12.2010,Secondary,45,12
309,31.01.2011,Secondary,46,13
309,28.02.2011,Secondary,46,14
309,31.03.2011,Secondary,46,15
309,30.04.2011,Secondary,46,16
309,31.05.2011,Secondary,46,17
309,30.06.2011,Secondary,46,18
309,31.07.2011,Secondary,46,19
309,31.08.2011,Secondary,46,20
309,30.09.2011,Secondary,46,21
309,31.10.2011,Secondary,46,22
309,30.11.2011,Secondary,46,23
310,31.01.2010,Secondary,42,1
310,28.02.2010,Secondary,42,2
310,31.03.2010,Secondary,42,3
310,30.04.2010,Secondary,42,4
310,31.05.2010,Secondary,42,5
310,30.06.2010,Secondary,42,6
310,31.07.2010,Secondary,42,7
310,31.08.2010,Secondary,42,8
310,30.09.2010,Secondary,42,9
310,31.10.2010,Secondary,42,10
310,30.11.2010,Secondary,42,11
310,31.12.2010,Secondary,42,12
310,31.01.2011,Secondary,43,13
310,28.02.2011,Secondary,43,14
310,31.03.2011,Secondary,43,15
310,30.04.2011,Secondary,43,16
310,31.05.2011,Secondary,43,17
310,30.06.2011,Secondary,43,18
310,31.07.2011,Secondary,43,19
310,31.08.2011,Secondary,43,20
310,30.09.2011,Secondary,43,21
310,31.10.2011,Secondary,43,22
310,30.11.2011,Secondary,43,23
311,31.01.2010,Secondary,23,1
311,28.02.2010,Secondary,23,2
311,31.03.2010,Secondary,23,3
311,30.04.2010,Secondary,23,4
311,31.05.2010,Secondary,23,5
311,30.06.2010,Secondary,23,6
311,31.07.2010,Secondary,23,7
311,31.08.2010,Secondary,23,8
311,30.09.2010,Secondary,23,9
311,31.10.2010,Secondary,23,10
311,30.11.2010,Secondary,23,11
311,31.12.2010,Secondary,23,12
311,31.01.2011,Secondary,24,13
311,28.02.2011,Secondary,24,14
311,31.03.2011,Secondary,24,15
311,30.04.2011,Secondary,24,16
311,31.05.2011,Secondary,24,17
311,30.06.2011,Secondary,24,18
311,31.07.2011,Secondary,24,19
311,31.08.2011,Secondary,24,20
311,30.09.2011,Secondary,24,21
311,31.10.2011,Secondary,24,22
311,30.11.2011,Secondary,24,23
313,31.01.2010,Higher Education,41,1
313,28.02.2010,Higher Education,41,2
313,31.03.2010,Higher Education,41,3
313,30.04.2010,Higher Education,41,4
313,31.05.2010,Higher Education,41,5
313,30.06.2010,Higher Education,41,6
313,31.07.2010,Higher Education,41,7
313,31.08.2010,Higher Education,41,8
313,30.09.2010,Higher Education,41,9
313,31.10.2010,Higher Education,41,10
314,31.01.2010,Higher Education,58,1
314,28.02.2010,Higher Education,58,2
314,31.03.2010,Higher Education,58,3
314,30.04.2010,Higher Education,58,4
315,31.01.2010,Secondary,31,1
315,28.02.2010,Secondary,31,2
315,31.03.2010,Higher Education,31,3
315,30.04.2010,Higher Education,31,4
315,31.05.2010,Secondary,31,5
315,30.06.2010,Higher Education,31,6
315,31.07.2010,Higher Education,31,7
315,31.08.2010,Higher Education,31,8
315,30.09.2010,Higher Education,31,9
315,31.10.2010,Higher Education,31,10
315,30.11.2010,Higher Education,31,11
315,31.12.2010,Higher Education,31,12
315,31.01.2011,Higher Education,32,13
315,28.02.2011,Higher Education,32,14
315,31.03.2011,Higher Education,32,15
315,30.04.2011,Higher Education,32,16
315,31.05.2011,Secondary,32,17
315,30.06.2011,Higher Education,32,18
315,31.07.2011,Higher Education,32,19
315,31.08.2011,Secondary,32,20
316,31.01.2010,Elementary,23,1
316,28.02.2010,Elementary,23,2
316,31.03.2010,Elementary,23,3
316,30.04.2010,Elementary,23,4
316,31.05.2010,Elementary,23,5
316,30.06.2010,Elementary,23,6
316,31.07.2010,Elementary,23,7
316,31.08.2010,Elementary,23,8
316,30.09.2010,Elementary,23,9
316,31.10.2010,Elementary,23,10
316,30.11.2010,Elementary,23,11
316,31.12.2010,Elementary,23,12
316,31.01.2011,Elementary,24,13
316,28.02.2011,Elementary,24,14
316,31.03.2011,Elementary,24,15
316,30.04.2011,Elementary,24,16
316,31.05.2011,Elementary,24,17
316,30.06.2011,Elementary,24,18
316,31.07.2011,Elementary,24,19
316,31.08.2011,Elementary,24,20
317,31.01.2010,Secondary,43,1
317,28.02.2010,Secondary,43,2
317,31.03.2010,Secondary,43,3
317,30.04.2010,Secondary,43,4
317,31.05.2010,Secondary,43,5
317,30.06.2010,Secondary,43,6
317,31.07.2010,Secondary,43,7
317,31.08.2010,Secondary,43,8
317,30.09.2010,Secondary,43,9
317,31.10.2010,Secondary,43,10
317,30.11.2010,Secondary,43,11
317,31.12.2010,Secondary,43,12
317,31.01.2011,Secondary,44,13
317,28.02.2011,Secondary,44,14
317,31.03.2011,Secondary,44,15
317,30.04.2011,Secondary,44,16
317,31.05.2011,Secondary,44,17
317,30.06.2011,Secondary,44,18
317,31.07.2011,Secondary,44,19
317,31.08.2011,Secondary,44,20
317,30.09.2011,Secondary,44,21
317,31.10.2011,Secondary,44,22
317,30.11.2011,Secondary,44,23
318,31.01.2010,Secondary,50,1
318,28.02.2010,Secondary,50,2
318,31.03.2010,Secondary,50,3
318,30.04.2010,Secondary,50,4
318,31.05.2010,Secondary,50,5
318,30.06.2010,Secondary,50,6
318,31.07.2010,Secondary,50,7
318,31.08.2010,Secondary,50,8
318,30.09.2010,Secondary,50,9
318,31.10.2010,Secondary,50,10
318,30.11.2010,Secondary,50,11
319,31.01.2010,Higher Education,28,1
319,28.02.2010,Higher Education,28,2
319,31.03.2010,Higher Education,28,3
319,30.04.2010,Higher Education,28,4
319,31.05.2010,Higher Education,28,5
319,30.06.2010,Higher Education,28,6
319,31.07.2010,Higher Education,28,7
319,31.08.2010,Higher Education,28,8
319,30.09.2010,Higher Education,28,9
319,31.10.2010,Higher Education,28,10
320,31.01.2010,Higher Education,44,1
320,28.02.2010,Higher Education,44,2
320,31.03.2010,Higher Education,44,3
320,30.04.2010,Higher Education,44,4
320,31.05.2010,Higher Education,44,5
320,30.06.2010,Higher Education,44,6
320,31.07.2010,Higher Education,44,7
320,31.08.2010,Higher Education,44,8
320,30.09.2010,Higher Education,44,9
320,31.10.2010,Higher Education,44,10
320,30.11.2010,Higher Education,44,11
320,31.12.2010,Higher Education,44,12
320,31.01.2011,Higher Education,45,13
320,28.02.2011,Higher Education,45,14
320,31.03.2011,Higher Education,45,15
320,30.04.2011,Higher Education,45,16
320,31.05.2011,Higher Education,45,17
320,30.06.2011,Higher Education,45,18
320,31.07.2011,Higher Education,45,19
320,31.08.2011,Higher Education,45,20
320,30.09.2011,Higher Education,45,21
320,31.10.2011,Higher Education,45,22
320,30.11.2011,Higher Education,45,23
321,31.01.2010,Secondary,36,1
321,28.02.2010,Secondary,36,2
321,31.03.2010,Secondary,36,3
321,30.04.2010,Secondary,36,4
321,31.05.2010,Secondary,36,5
321,30.06.2010,Secondary,36,6
321,31.07.2010,Secondary,36,7
321,31.08.2010,Secondary,36,8
321,30.09.2010,Secondary,36,9
321,31.10.2010,Secondary,36,10
321,30.11.2010,Secondary,36,11
321,31.12.2010,Secondary,36,12
321,31.01.2011,Secondary,37,13
321,28.02.2011,Secondary,37,14
321,31.03.2011,Secondary,37,15
321,30.04.2011,Secondary,37,16
321,31.05.2011,Secondary,37,17
321,30.06.2011,Secondary,37,18
321,31.07.2011,Secondary,37,19
321,31.08.2011,Secondary,37,20
321,30.09.2011,Secondary,37,21
321,31.10.2011,Secondary,37,22
321,30.11.2011,Secondary,37,23
322,31.01.2010,Elementary,62,1
322,28.02.2010,Elementary,62,2
322,31.03.2010,Elementary,62,3
322,30.04.2010,Elementary,62,4
322,31.05.2010,Elementary,62,5
322,30.06.2010,Elementary,62,6
322,31.07.2010,Elementary,62,7
322,31.08.2010,Elementary,62,8
322,30.09.2010,Elementary,62,9
322,31.10.2010,Elementary,62,10
322,30.11.2010,Elementary,62,11
322,31.12.2010,Elementary,62,12
322,31.01.2011,Elementary,63,13
322,28.02.2011,Elementary,63,14
322,31.03.2011,Elementary,63,15
322,30.04.2011,Elementary,63,16
322,31.05.2011,Elementary,63,17
322,30.06.2011,Elementary,63,18
322,31.07.2011,Elementary,63,19
322,31.08.2011,Elementary,63,20
322,30.09.2011,Elementary,63,21
322,31.10.2011,Elementary,63,22
322,30.11.2011,Elementary,63,23
323,31.01.2010,Secondary,43,1
323,28.02.2010,Secondary,43,2
323,31.03.2010,Secondary,43,3
323,30.04.2010,Secondary,43,4
323,31.05.2010,Secondary,43,5
323,30.06.2010,Secondary,43,6
323,31.07.2010,Secondary,43,7
323,31.08.2010,Secondary,43,8
323,30.09.2010,Secondary,43,9
323,31.10.2010,Secondary,43,10
323,30.11.2010,Secondary,43,11
323,31.12.2010,Secondary,43,12
323,31.01.2011,Secondary,44,13
323,28.02.2011,Secondary,44,14
323,31.03.2011,Secondary,44,15
323,30.04.2011,Secondary,44,16
323,31.05.2011,Secondary,44,17
323,30.06.2011,Secondary,44,18
323,31.07.2011,Secondary,44,19
323,31.08.2011,Secondary,44,20
323,30.09.2011,Secondary,44,21
323,31.10.2011,Secondary,44,22
323,30.11.2011,Secondary,44,23
324,31.01.2010,Elementary,29,1
324,28.02.2010,Elementary,29,2
324,31.03.2010,Elementary,29,3
324,30.04.2010,Elementary,29,4
324,31.05.2010,Elementary,29,5
324,30.06.2010,Elementary,29,6
324,31.07.2010,Elementary,29,7
324,31.08.2010,Elementary,29,8
324,30.09.2010,Elementary,29,9
324,31.10.2010,Elementary,29,10
324,30.11.2010,Elementary,29,11
324,31.12.2010,Elementary,29,12
324,31.01.2011,Elementary,30,13
324,28.02.2011,Elementary,30,14
324,31.03.2011,Elementary,30,15
324,30.04.2011,Elementary,30,16
324,31.05.2011,Elementary,30,17
324,30.06.2011,Elementary,30,18
324,31.07.2011,Elementary,30,19
324,31.08.2011,Elementary,30,20
324,30.09.2011,Elementary,30,21
324,31.10.2011,Elementary,30,22
324,30.11.2011,Elementary,30,23
325,31.01.2010,Secondary,36,1
325,28.02.2010,Secondary,36,2
325,31.03.2010,Secondary,36,3
325,30.04.2010,Secondary,36,4
325,31.05.2010,Secondary,36,5
326,31.01.2010,Higher Education,38,1
326,28.02.2010,Higher Education,38,2
326,31.03.2010,Higher Education,38,3
326,30.04.2010,Higher Education,38,4
326,31.05.2010,Higher Education,38,5
326,30.06.2010,Higher Education,38,6
326,31.07.2010,Higher Education,38,7
326,31.08.2010,Higher Education,38,8
326,30.09.2010,Higher Education,38,9
326,31.10.2010,Higher Education,38,10
326,30.11.2010,Higher Education,38,11
326,31.12.2010,Higher Education,38,12
326,31.01.2011,Higher Education,39,13
326,28.02.2011,Higher Education,39,14
326,31.03.2011,Higher Education,39,15
326,30.04.2011,Higher Education,39,16
326,31.05.2011,Higher Education,39,17
326,30.06.2011,Higher Education,39,18
326,31.07.2011,Higher Education,39,19
326,31.08.2011,Higher Education,39,20
326,30.09.2011,Higher Education,39,21
326,31.10.2011,Higher Education,39,22
326,30.11.2011,Higher Education,39,23
327,31.01.2010,Higher Education,32,1
327,28.02.2010,Higher Education,32,2
327,31.03.2010,Higher Education,32,3
327,30.04.2010,Higher Education,32,4
327,31.05.2010,Higher Education,32,5
327,30.06.2010,Higher Education,32,6
327,31.07.2010,Higher Education,32,7
327,31.08.2010,Higher Education,32,8
327,30.09.2010,Higher Education,32,9
327,31.10.2010,Higher Education,32,10
327,30.11.2010,Higher Education,32,11
327,31.12.2010,Higher Education,32,12
327,31.01.2011,Higher Education,33,13
327,28.02.2011,Higher Education,33,14
327,31.03.2011,Higher Education,33,15
327,30.04.2011,Higher Education,33,16
328,31.01.2010,Higher Education,42,1
328,28.02.2010,Higher Education,42,2
328,31.03.2010,Higher Education,42,3
328,30.04.2010,Higher Education,42,4
328,31.05.2010,Higher Education,42,5
328,30.06.2010,Higher Education,42,6
328,31.07.2010,Higher Education,42,7
328,31.08.2010,Higher Education,42,8
328,30.09.2010,Higher Education,42,9
328,31.10.2010,Higher Education,42,10
328,30.11.2010,Higher Education,42,11
328,31.12.2010,Higher Education,42,12
328,31.01.2011,Higher Education,43,13
328,28.02.2011,Higher Education,43,14
328,31.03.2011,Higher Education,43,15
328,30.04.2011,Higher Education,43,16
328,31.05.2011,Higher Education,43,17
328,30.06.2011,Higher Education,43,18
328,31.07.2011,Higher Education,43,19
328,31.08.2011,Higher Education,43,20
328,30.09.2011,Higher Education,43,21
328,31.10.2011,Higher Education,43,22
328,30.11.2011,Higher Education,43,23
329,31.01.2010,Secondary,31,1
329,28.02.2010,Secondary,31,2
329,31.03.2010,Secondary,31,3
329,30.04.2010,Secondary,31,4
329,31.05.2010,Secondary,31,5
329,30.06.2010,Secondary,31,6
329,31.07.2010,Secondary,31,7
329,31.08.2010,Secondary,31,8
329,30.09.2010,Secondary,31,9
329,31.10.2010,Secondary,31,10
329,30.11.2010,Secondary,31,11
329,31.12.2010,Secondary,31,12
329,31.01.2011,Secondary,32,13
329,28.02.2011,Secondary,32,14
329,31.03.2011,Secondary,32,15
329,30.04.2011,Secondary,32,16
329,31.05.2011,Secondary,32,17
329,30.06.2011,Secondary,32,18
329,31.07.2011,Secondary,32,19
329,31.08.2011,Secondary,32,20
329,30.09.2011,Secondary,32,21
329,31.10.2011,Secondary,32,22
329,30.11.2011,Secondary,32,23
330,31.01.2010,Higher Education,43,1
330,28.02.2010,Secondary,43,2
330,31.03.2010,Secondary,43,3
330,30.04.2010,Secondary,43,4
330,31.05.2010,Secondary,43,5
330,30.06.2010,Secondary,43,6
330,31.07.2010,Higher Education,43,7
330,31.08.2010,Secondary,43,8
330,30.09.2010,Secondary,43,9
330,31.10.2010,Secondary,43,10
330,30.11.2010,Higher Education,43,11
330,31.12.2010,Secondary,43,12
330,31.01.2011,Higher Education,44,13
330,28.02.2011,Secondary,44,14
330,31.03.2011,Higher Education,44,15
330,30.04.2011,Higher Education,44,16
330,31.05.2011,Secondary,44,17
330,30.06.2011,Secondary,44,18
330,31.07.2011,Higher Education,44,19
330,31.08.2011,Higher Education,44,20
330,30.09.2011,Secondary,44,21
330,31.10.2011,Higher Education,44,22
330,30.11.2011,Higher Education,44,23
331,31.01.2010,Higher Education,44,1
331,28.02.2010,Higher Education,44,2
331,31.03.2010,Higher Education,44,3
331,30.04.2010,Higher Education,44,4
331,31.05.2010,Higher Education,44,5
331,30.06.2010,Higher Education,44,6
331,31.07.2010,Higher Education,44,7
331,31.08.2010,Higher Education,44,8
331,30.09.2010,Higher Education,44,9
331,31.10.2010,Higher Education,44,10
331,30.11.2010,Higher Education,44,11
331,31.12.2010,Higher Education,44,12
331,31.01.2011,Higher Education,45,13
331,28.02.2011,Higher Education,45,14
331,31.03.2011,Higher Education,45,15
331,30.04.2011,Higher Education,45,16
331,31.05.2011,Higher Education,45,17
331,30.06.2011,Higher Education,45,18
331,31.07.2011,Higher Education,45,19
331,31.08.2011,Higher Education,45,20
331,30.09.2011,Higher Education,45,21
331,31.10.2011,Higher Education,45,22
331,30.11.2011,Higher Education,45,23
332,31.01.2010,Higher Education,38,1
332,28.02.2010,Higher Education,38,2
332,31.03.2010,Higher Education,38,3
332,30.04.2010,Higher Education,38,4
332,31.05.2010,Higher Education,38,5
332,30.06.2010,Higher Education,38,6
332,31.07.2010,Higher Education,38,7
332,31.08.2010,Higher Education,38,8
332,30.09.2010,Secondary,38,9
332,31.10.2010,Higher Education,38,10
332,30.11.2010,Secondary,38,11
332,31.12.2010,Higher Education,38,12
332,31.01.2011,Higher Education,39,13
332,28.02.2011,Secondary,39,14
332,31.03.2011,Higher Education,39,15
332,30.04.2011,Higher Education,39,16
332,31.05.2011,Secondary,39,17
332,30.06.2011,Secondary,39,18
332,31.07.2011,Secondary,39,19
332,31.08.2011,Higher Education,39,20
332,30.09.2011,Higher Education,39,21
332,31.10.2011,Higher Education,39,22
332,30.11.2011,Secondary,39,23
333,31.01.2010,Higher Education,41,1
333,28.02.2010,Higher Education,41,2
334,31.01.2010,Higher Education,27,1
334,28.02.2010,Higher Education,27,2
334,31.03.2010,Higher Education,27,3
334,30.04.2010,Higher Education,27,4
334,31.05.2010,Higher Education,27,5
334,30.06.2010,Higher Education,27,6
334,31.07.2010,Higher Education,27,7
334,31.08.2010,Higher Education,27,8
334,30.09.2010,Higher Education,27,9
334,31.10.2010,Higher Education,27,10
334,30.11.2010,Higher Education,27,11
334,31.12.2010,Higher Education,27,12
334,31.01.2011,Higher Education,28,13
334,28.02.2011,Higher Education,28,14
334,31.03.2011,Higher Education,28,15
334,30.04.2011,Higher Education,28,16
334,31.05.2011,Higher Education,28,17
334,30.06.2011,Higher Education,28,18
334,31.07.2011,Higher Education,28,19
334,31.08.2011,Higher Education,28,20
334,30.09.2011,Higher Education,28,21
334,31.10.2011,Higher Education,28,22
334,30.11.2011,Higher Education,28,23
335,31.01.2010,Higher Education,55,1
335,28.02.2010,Higher Education,55,2
335,31.03.2010,Higher Education,55,3
335,30.04.2010,Higher Education,55,4
335,31.05.2010,Higher Education,55,5
335,30.06.2010,Higher Education,55,6
335,31.07.2010,Higher Education,55,7
335,31.08.2010,Higher Education,55,8
335,30.09.2010,Higher Education,55,9
335,31.10.2010,Higher Education,55,10
335,30.11.2010,Higher Education,55,11
