CUSTOMER_ID,REPORTING_DATE,EDUCATION,AGE,BUCKET
781,2010-06-30,Higher Education,39,6
781,2010-07-31,Higher Education,39,7
782,2010-01-31,Higher Education,32,1
782,2010-02-28,Higher Education,32,2
782,2010-03-31,Higher Education,32,3
782,2010-04-30,Higher Education,32,4
782,2010-05-31,Higher Education,32,5
782,2010-06-30,Higher Education,32,6
782,2010-07-31,Higher Education,32,7
782,2010-08-31,Higher Education,32,8
782,2010-09-30,Higher Education,32,9
782,2010-10-31,Higher Education,32,10
782,2010-11-30,Higher Education,32,11
782,2010-12-31,Higher Education,32,12
782,2011-01-31,Higher Education,33,13
782,2011-02-28,Higher Education,33,14
782,2011-03-31,Higher Education,33,15
782,2011-04-30,Higher Education,33,16
782,2011-05-31,Higher Education,33,17
782,2011-06-30,Higher Education,33,18
782,2011-07-31,Higher Education,33,19
782,2011-08-31,Higher Education,33,20
782,2011-09-30,Higher Education,33,21
782,2011-10-31,Higher Education,33,22
782,2011-11-30,Higher Education,33,23
783,2010-01-31,Higher Education,21,1
783,2010-02-28,Higher Education,21,2
783,2010-03-31,Higher Education,21,3
783,2010-04-30,Higher Education,21,4
783,2010-05-31,Higher Education,21,5
783,2010-06-30,Higher Education,21,6
783,2010-07-31,Higher Education,21,7
783,2010-08-31,Higher Education,21,8
783,2010-09-30,Higher Education,21,9
783,2010-10-31,Higher Education,21,10
783,2010-11-30,Higher Education,21,11
783,2010-12-31,Higher Education,21,12
783,2011-01-31,Higher Education,22,13
783,2011-02-28,Higher Education,22,14
783,2011-03-31,Higher Education,22,15
783,2011-04-30,Higher Education,22,16
783,2011-05-31,Higher Education,22,17
783,2011-06-30,Higher Education,22,18
783,2011-07-31,Higher Education,22,19
784,2010-01-31,Higher Education,58,1
784,2010-02-28,Higher Education,58,2
784,2010-03-31,Higher Education,58,3
784,2010-04-30,Higher Education,58,4
784,2010-05-31,Higher Education,58,5
784,2010-06-30,Higher Education,58,6
784,2010-07-31,Higher Education,58,7
784,2010-08-31,Higher Education,58,8
784,2010-09-30,Higher Education,58,9
784,2010-10-31,Higher Education,58,10
784,2010-11-30,Higher Education,58,11
784,2010-12-31,Higher Education,58,12
784,2011-01-31,Higher Education,59,13
784,2011-02-28,Higher Education,59,14
784,2011-03-31,Higher Education,59,15
784,2011-04-30,Higher Education,59,16
784,2011-05-31,Higher Education,59,17
784,2011-06-30,Higher Education,59,18
784,2011-07-31,Higher Education,59,19
784,2011-08-31,Higher Education,59,20
784,2011-09-30,Higher Education,59,21
784,2011-10-31,Higher Education,59,22
784,2011-11-30,Higher Education,59,23
785,2010-01-31,Secondary,34,1
785,2010-02-28,Secondary,34,2
785,2010-03-31,Secondary,34,3
785,2010-04-30,Secondary,34,4
785,2010-05-31,Secondary,34,5
785,2010-06-30,Secondary,34,6
785,2010-07-31,Secondary,34,7
785,2010-08-31,Secondary,34,8
785,2010-09-30,Secondary,34,9
785,2010-10-31,Secondary,34,10
785,2010-11-30,Secondary,34,11
785,2010-12-31,Secondary,34,12
785,2011-01-31,Secondary,35,13
785,2011-02-28,Secondary,35,14
785,2011-03-31,Secondary,35,15
785,2011-04-30,Secondary,35,16
785,2011-05-31,Secondary,35,17
785,2011-06-30,Secondary,35,18
785,2011-07-31,Secondary,35,19
785,2011-08-31,Secondary,35,20
785,2011-09-30,Secondary,35,21
785,2011-10-31,Secondary,35,22
785,2011-11-30,Secondary,35,23
786,2010-01-31,Secondary,32,1
786,2010-02-28,Secondary,32,2
786,2010-03-31,Secondary,32,3
786,2010-04-30,Secondary,32,4
786,2010-05-31,Secondary,32,5
786,2010-06-30,Secondary,32,6
786,2010-07-31,Secondary,32,7
786,2010-08-31,Secondary,32,8
786,2010-09-30,Secondary,32,9
786,2010-10-31,Secondary,32,10
786,2010-11-30,Secondary,32,11
786,2010-12-31,Secondary,32,12
786,2011-01-31,Secondary,33,13
786,2011-02-28,Secondary,33,14
786,2011-03-31,Secondary,33,15
786,2011-04-30,Secondary,33,16
786,2011-05-31,Secondary,33,17
786,2011-06-30,Secondary,33,18
786,2011-07-31,Secondary,33,19
786,2011-08-31,Secondary,33,20
786,2011-09-30,Secondary,33,21
786,2011-10-31,Secondary,33,22
787,2010-01-31,Secondary,47,1
787,2010-02-28,Secondary,47,2
787,2010-03-31,Secondary,47,3
787,2010-04-30,Secondary,47,4
787,2010-05-31,Secondary,47,5
788,2010-01-31,Higher Education,55,1
788,2010-02-28,Secondary,55,2
788,2010-03-31,Higher Education,55,3
788,2010-04-30,Higher Education,55,4
788,2010-05-31,Secondary,55,5
788,2010-06-30,Secondary,55,6
788,2010-07-31,Higher Education,55,7
788,2010-08-31,Secondary,55,8
788,2010-09-30,Secondary,55,9
788,2010-10-31,Higher Education,55,10
788,2010-11-30,Higher Education,55,11
789,2010-01-31,Elementary,55,1
789,2010-02-28,Elementary,55,2
789,2010-03-31,Elementary,55,3
789,2010-04-30,Elementary,55,4
789,2010-05-31,Elementary,55,5
789,2010-06-30,Elementary,55,6
789,2010-07-31,Elementary,55,7
789,2010-08-31,Elementary,55,8
789,2010-09-30,Elementary,55,9
789,2010-10-31,Elementary,55,10
789,2010-11-30,Elementary,55,11
789,2010-12-31,Elementary,55,12
789,2011-01-31,Elementary,56,13
789,2011-02-28,Elementary,56,14
789,2011-03-31,Elementary,56,15
789,2011-04-30,Elementary,56,16
789,2011-05-31,Elementary,56,17
789,2011-06-30,Elementary,56,18
789,2011-07-31,Elementary,56,19
789,2011-08-31,Elementary,56,20
789,2011-09-30,Elementary,56,21
789,2011-10-31,Elementary,56,22
789,2011-11-30,Elementary,56,23
790,2010-01-31,Higher Education,37,1
790,2010-02-28,Higher Education,37,2
790,2010-03-31,Higher Education,37,3
790,2010-04-30,Higher Education,37,4
790,2010-05-31,Higher Education,37,5
790,2010-06-30,Higher Education,37,6
790,2010-07-31,Higher Education,37,7
790,2010-08-31,Higher Education,37,8
790,2010-09-30,Higher Education,37,9
791,2010-01-31,Secondary,30,1
791,2010-02-28,Secondary,30,2
791,2010-03-31,Secondary,30,3
791,2010-04-30,Secondary,30,4
791,2010-05-31,Secondary,30,5
792,2010-01-31,Higher Education,31,1
792,2010-02-28,Secondary,31,2
792,2010-03-31,Secondary,31,3
792,2010-04-30,Higher Education,31,4
792,2010-05-31,Secondary,31,5
792,2010-06-30,Secondary,31,6
793,2010-01-31,Elementary,38,1
793,2010-02-28,Elementary,38,2
793,2010-03-31,Elementary,38,3
793,2010-04-30,Elementary,38,4
793,2010-05-31,Elementary,38,5
793,2010-06-30,Elementary,38,6
793,2010-07-31,Elementary,38,7
793,2010-08-31,Elementary,38,8
793,2010-09-30,Elementary,38,9
793,2010-10-31,Elementary,38,10
793,2010-11-30,Elementary,38,11
793,2010-12-31,Elementary,38,12
793,2011-01-31,Elementary,39,13
793,2011-02-28,Elementary,39,14
793,2011-03-31,Elementary,39,15
793,2011-04-30,Elementary,39,16
793,2011-05-31,Elementary,39,17
793,2011-06-30,Elementary,39,18
793,2011-07-31,Elementary,39,19
793,2011-08-31,Elementary,39,20
793,2011-09-30,Elementary,39,21
793,2011-10-31,Elementary,39,22
794,2010-01-31,Secondary,20,1
794,2010-02-28,Secondary,20,2
794,2010-03-31,Higher Education,20,3
794,2010-04-30,Higher Education,20,4
794,2010-05-31,Secondary,20,5
794,2010-06-30,Higher Education,20,6
794,2010-07-31,Higher Education,20,7
794,2010-08-31,Higher Education,20,8
794,2010-09-30,Higher Education,20,9
794,2010-10-31,Secondary,20,10
794,2010-11-30,Secondary,20,11
794,2010-12-31,Higher Education,20,12
794,2011-01-31,Higher Education,21,13
794,2011-02-28,Secondary,21,14
794,2011-03-31,Higher Education,21,15
794,2011-04-30,Higher Education,21,16
794,2011-05-31,Secondary,21,17
794,2011-06-30,Secondary,21,18
794,2011-07-31,Higher Education,21,19
794,2011-08-31,Secondary,21,20
794,2011-09-30,Higher Education,21,21
794,2011-10-31,Secondary,21,22
794,2011-11-30,Secondary,21,23
795,2010-01-31,Secondary,26,1
795,2010-02-28,Higher Education,26,2
795,2010-03-31,Higher Education,26,3
795,2010-04-30,Secondary,26,4
795,2010-05-31,Secondary,26,5
795,2010-06-30,Higher Education,26,6
795,2010-07-31,Secondary,26,7
795,2010-08-31,Secondary,26,8
795,2010-09-30,Secondary,26,9
795,2010-10-31,Secondary,26,10
795,2010-11-30,Secondary,26,11
795,2010-12-31,Higher Education,26,12
795,2011-01-31,Higher Education,27,13
795,2011-02-28,Secondary,27,14
795,2011-03-31,Higher Education,27,15
795,2011-04-30,Higher Education,27,16
796,2010-01-31,Higher Education,33,1
796,2010-02-28,Higher Education,33,2
796,2010-03-31,Higher Education,33,3
796,2010-04-30,Higher Education,33,4
796,2010-05-31,Higher Education,33,5
796,2010-06-30,Higher Education,33,6
797,2010-01-31,Secondary,24,1
797,2010-02-28,Secondary,24,2
797,2010-03-31,Secondary,24,3
797,2010-04-30,Secondary,24,4
797,2010-05-31,Secondary,24,5
797,2010-06-30,Secondary,24,6
797,2010-07-31,Secondary,24,7
797,2010-08-31,Secondary,24,8
797,2010-09-30,Secondary,24,9
797,2010-10-31,Secondary,24,10
797,2010-11-30,Secondary,24,11
797,2010-12-31,Secondary,24,12
797,2011-01-31,Secondary,25,13
797,2011-02-28,Secondary,25,14
798,2010-01-31,Higher Education,60,1
798,2010-02-28,Higher Education,60,2
798,2010-03-31,Higher Education,60,3
798,2010-04-30,Higher Education,60,4
798,2010-05-31,Higher Education,60,5
798,2010-06-30,Higher Education,60,6
798,2010-07-31,Higher Education,60,7
798,2010-08-31,Higher Education,60,8
798,2010-09-30,Higher Education,60,9
798,2010-10-31,Higher Education,60,10
798,2010-11-30,Higher Education,60,11
798,2010-12-31,Higher Education,60,12
798,2011-01-31,Higher Education,46,13
798,2011-02-28,Higher Education,46,14
798,2011-03-31,Higher Education,46,15
798,2011-04-30,Higher Education,46,16
798,2011-05-31,Higher Education,46,17
798,2011-06-30,Higher Education,46,18
798,2011-07-31,Higher Education,46,19
798,2011-08-31,Higher Education,46,20
798,2011-09-30,Higher Education,46,21
798,2011-10-31,Higher Education,46,22
798,2011-11-30,Higher Education,46,23
799,2010-01-31,Secondary,35,1
800,2010-01-31,Secondary,40,1
800,2010-02-28,Secondary,40,2
800,2010-03-31,Secondary,40,3
800,2010-04-30,Secondary,40,4
800,2010-05-31,Secondary,40,5
800,2010-06-30,Secondary,40,6
800,2010-07-31,Secondary,40,7
800,2010-08-31,Secondary,40,8
800,2010-09-30,Secondary,40,9
800,2010-10-31,Secondary,40,10
800,2010-11-30,Secondary,40,11
800,2010-12-31,Secondary,40,12
800,2011-01-31,Secondary,41,13
800,2011-02-28,Secondary,41,14
800,2011-03-31,Secondary,41,15
800,2011-04-30,Secondary,41,16
800,2011-05-31,Secondary,41,17
800,2011-06-30,Secondary,41,18
800,2011-07-31,Secondary,41,19
800,2011-08-31,Secondary,41,20
800,2011-09-30,Secondary,41,21
800,2011-10-31,Secondary,41,22
800,2011-11-30,Secondary,41,23
801,2010-01-31,Secondary,32,1
801,2010-02-28,Secondary,32,2
801,2010-03-31,Secondary,32,3
801,2010-04-30,Secondary,32,4
801,2010-05-31,Secondary,32,5
801,2010-06-30,Secondary,32,6
801,2010-07-31,Secondary,32,7
801,2010-08-31,Secondary,32,8
801,2010-09-30,Secondary,32,9
801,2010-10-31,Secondary,32,10
801,2010-11-30,Secondary,32,11
801,2010-12-31,Secondary,32,12
802,2010-01-31,Secondary,33,1
802,2010-02-28,Secondary,33,2
802,2010-03-31,Secondary,33,3
802,2010-04-30,Secondary,33,4
802,2010-05-31,Secondary,33,5
802,2010-06-30,Secondary,33,6
802,2010-07-31,Secondary,33,7
802,2010-08-31,Secondary,33,8
802,2010-09-30,Secondary,33,9
802,2010-10-31,Secondary,33,10
802,2010-11-30,Secondary,33,11
802,2010-12-31,Secondary,33,12
802,2011-01-31,Secondary,34,13
802,2011-02-28,Secondary,34,14
802,2011-03-31,Secondary,34,15
802,2011-04-30,Secondary,34,16
802,2011-05-31,Secondary,34,17
802,2011-06-30,Secondary,34,18
802,2011-07-31,Secondary,34,19
802,2011-08-31,Secondary,34,20
802,2011-09-30,Secondary,34,21
802,2011-10-31,Secondary,34,22
802,2011-11-30,Secondary,34,23
803,2010-01-31,Higher Education,39,1
803,2010-02-28,Higher Education,39,2
803,2010-03-31,Secondary,39,3
803,2010-04-30,Secondary,39,4
803,2010-05-31,Secondary,39,5
804,2010-01-31,Higher Education,40,1
804,2010-02-28,Higher Education,40,2
804,2010-03-31,Higher Education,40,3
804,2010-04-30,Higher Education,40,4
804,2010-05-31,Higher Education,40,5
804,2010-06-30,Higher Education,40,6
804,2010-07-31,Higher Education,40,7
804,2010-08-31,Higher Education,40,8
804,2010-09-30,Higher Education,40,9
804,2010-10-31,Higher Education,40,10
804,2010-11-30,Higher Education,40,11
804,2010-12-31,Higher Education,40,12
804,2011-01-31,Higher Education,41,13
804,2011-02-28,Higher Education,41,14
804,2011-03-31,Higher Education,41,15
804,2011-04-30,Higher Education,41,16
804,2011-05-31,Higher Education,41,17
804,2011-06-30,Higher Education,41,18
804,2011-07-31,Higher Education,41,19
805,2010-01-31,Elementary,44,1
805,2010-02-28,Elementary,44,2
805,2010-03-31,Elementary,44,3
805,2010-04-30,Elementary,44,4
805,2010-05-31,Elementary,44,5
805,2010-06-30,Elementary,44,6
805,2010-07-31,Elementary,44,7
805,2010-08-31,Elementary,44,8
805,2010-09-30,Elementary,44,9
805,2010-10-31,Elementary,44,10
805,2010-11-30,Elementary,44,11
805,2010-12-31,Elementary,44,12
805,2011-01-31,Elementary,45,13
805,2011-02-28,Elementary,45,14
805,2011-03-31,Elementary,45,15
806,2010-01-31,Higher Education,43,1
806,2010-02-28,Higher Education,43,2
806,2010-03-31,Higher Education,43,3
806,2010-04-30,Higher Education,43,4
806,2010-05-31,Higher Education,43,5
806,2010-06-30,Higher Education,43,6
806,2010-07-31,Higher Education,43,7
806,2010-08-31,Higher Education,43,8
806,2010-09-30,Higher Education,43,9
807,2010-01-31,Secondary,59,1
808,2010-01-31,Higher Education,24,1
808,2010-02-28,Higher Education,24,2
808,2010-03-31,Higher Education,24,3
808,2010-04-30,Higher Education,24,4
808,2010-05-31,Higher Education,24,5
808,2010-06-30,Higher Education,24,6
808,2010-07-31,Higher Education,24,7
808,2010-08-31,Higher Education,24,8
808,2010-09-30,Higher Education,24,9
808,2010-10-31,Higher Education,24,10
808,2010-11-30,Higher Education,24,11
808,2010-12-31,Higher Education,24,12
808,2011-01-31,Higher Education,25,13
808,2011-02-28,Higher Education,25,14
808,2011-03-31,Higher Education,25,15
809,2010-01-31,Secondary,48,1
809,2010-02-28,Secondary,48,2
809,2010-03-31,Secondary,48,3
809,2010-04-30,Secondary,48,4
809,2010-05-31,Secondary,48,5
809,2010-06-30,Secondary,48,6
809,2010-07-31,Secondary,48,7
809,2010-08-31,Secondary,48,8
809,2010-09-30,Secondary,48,9
809,2010-10-31,Secondary,48,10
809,2010-11-30,Secondary,48,11
809,2010-12-31,Secondary,48,12
809,2011-01-31,Secondary,49,13
809,2011-02-28,Secondary,49,14
809,2011-03-31,Secondary,49,15
809,2011-04-30,Secondary,49,16
810,2010-01-31,Secondary,19,1
810,2010-02-28,Higher Education,19,2
810,2010-03-31,Secondary,19,3
810,2010-04-30,Secondary,19,4
810,2010-05-31,Higher Education,19,5
810,2010-06-30,Secondary,19,6
810,2010-07-31,Higher Education,19,7
810,2010-08-31,Higher Education,19,8
810,2010-09-30,Higher Education,19,9
810,2010-10-31,Secondary,19,10
810,2010-11-30,Higher Education,19,11
810,2010-12-31,Higher Education,19,12
810,2011-01-31,Higher Education,20,13
810,2011-02-28,Higher Education,20,14
810,2011-03-31,Secondary,20,15
810,2011-04-30,Secondary,20,16
810,2011-05-31,Higher Education,20,17
810,2011-06-30,Higher Education,20,18
810,2011-07-31,Higher Education,20,19
810,2011-08-31,Secondary,20,20
810,2011-09-30,Secondary,20,21
810,2011-10-31,Higher Education,20,22
810,2011-11-30,Secondary,20,23
811,2010-01-31,Secondary,58,1
811,2010-02-28,Higher Education,58,2
811,2010-03-31,Secondary,58,3
811,2010-04-30,Higher Education,58,4
811,2010-05-31,Higher Education,58,5
811,2010-06-30,Secondary,58,6
811,2010-07-31,Higher Education,58,7
811,2010-08-31,Higher Education,58,8
811,2010-09-30,Secondary,58,9
811,2010-10-31,Higher Education,58,10
811,2010-11-30,Secondary,58,11
811,2010-12-31,Secondary,58,12
811,2011-01-31,Higher Education,59,13
811,2011-02-28,Secondary,59,14
812,2010-01-31,Higher Education,36,1
812,2010-02-28,Secondary,36,2
812,2010-03-31,Higher Education,36,3
812,2010-04-30,Higher Education,36,4
812,2010-05-31,Secondary,36,5
812,2010-06-30,Secondary,36,6
812,2010-07-31,Secondary,36,7
812,2010-08-31,Secondary,36,8
812,2010-09-30,Secondary,36,9
812,2010-10-31,Secondary,36,10
812,2010-11-30,Secondary,36,11
812,2010-12-31,Higher Education,36,12
812,2011-01-31,Secondary,37,13
812,2011-02-28,Higher Education,37,14
812,2011-03-31,Higher Education,37,15
812,2011-04-30,Higher Education,37,16
812,2011-05-31,Higher Education,37,17
812,2011-06-30,Secondary,37,18
812,2011-07-31,Secondary,37,19
812,2011-08-31,Higher Education,37,20
812,2011-09-30,Secondary,37,21
812,2011-10-31,Higher Education,37,22
812,2011-11-30,Higher Education,37,23
813,2010-01-31,Elementary,36,1
813,2010-02-28,Elementary,36,2
813,2010-03-31,Elementary,36,3
813,2010-04-30,Elementary,36,4
813,2010-05-31,Elementary,36,5
813,2010-06-30,Elementary,36,6
813,2010-07-31,Elementary,36,7
813,2010-08-31,Elementary,36,8
813,2010-09-30,Elementary,36,9
813,2010-10-31,Elementary,36,10
814,2010-01-31,Secondary,42,1
814,2010-02-28,Secondary,42,2
814,2010-03-31,Secondary,42,3
814,2010-04-30,Secondary,42,4
814,2010-05-31,Secondary,42,5
814,2010-06-30,Secondary,42,6
814,2010-07-31,Secondary,42,7
814,2010-08-31,Secondary,42,8
814,2010-09-30,Secondary,42,9
814,2010-10-31,Secondary,42,10
814,2010-11-30,Secondary,42,11
814,2010-12-31,Secondary,42,12
814,2011-01-31,Secondary,43,13
814,2011-02-28,Secondary,43,14
814,2011-03-31,Secondary,43,15
814,2011-04-30,Secondary,43,16
814,2011-05-31,Secondary,43,17
814,2011-06-30,Secondary,43,18
814,2011-07-31,Secondary,43,19
814,2011-08-31,Secondary,43,20
814,2011-09-30,Secondary,43,21
814,2011-10-31,Secondary,43,22
814,2011-11-30,Secondary,43,23
815,2010-01-31,Secondary,32,1
815,2010-02-28,Secondary,32,2
816,2010-01-31,Secondary,40,1
816,2010-02-28,Secondary,40,2
816,2010-03-31,Secondary,40,3
816,2010-04-30,Secondary,40,4
816,2010-05-31,Higher Education,40,5
816,2010-06-30,Higher Education,40,6
816,2010-07-31,Higher Education,40,7
816,2010-08-31,Higher Education,40,8
816,2010-09-30,Higher Education,40,9
816,2010-10-31,Secondary,40,10
816,2010-11-30,Higher Education,40,11
816,2010-12-31,Higher Education,40,12
816,2011-01-31,Higher Education,41,13
816,2011-02-28,Secondary,41,14
816,2011-03-31,Secondary,41,15
816,2011-04-30,Higher Education,41,16
816,2011-05-31,Secondary,41,17
816,2011-06-30,Higher Education,41,18
816,2011-07-31,Higher Education,41,19
816,2011-08-31,Higher Education,41,20
816,2011-09-30,Secondary,41,21
816,2011-10-31,Higher Education,41,22
816,2011-11-30,Higher Education,41,23
817,2010-01-31,Elementary,58,1
817,2010-02-28,Elementary,58,2
817,2010-03-31,Elementary,58,3
817,2010-04-30,Elementary,58,4
817,2010-05-31,Elementary,58,5
817,2010-06-30,Elementary,58,6
817,2010-07-31,Elementary,58,7
817,2010-08-31,Elementary,58,8
817,2010-09-30,Elementary,58,9
817,2010-10-31,Elementary,58,10
817,2010-11-30,Elementary,58,11
817,2010-12-31,Elementary,58,12
817,2011-01-31,Elementary,59,13
817,2011-02-28,Elementary,59,14
817,2011-03-31,Elementary,59,15
817,2011-04-30,Elementary,59,16
817,2011-05-31,Elementary,59,17
817,2011-06-30,Elementary,59,18
817,2011-07-31,Elementary,59,19
817,2011-08-31,Elementary,59,20
817,2011-09-30,Elementary,59,21
817,2011-10-31,Elementary,59,22
817,2011-11-30,Elementary,59,23
818,2010-01-31,Higher Education,26,1
818,2010-02-28,Higher Education,26,2
818,2010-03-31,Higher Education,26,3
818,2010-04-30,Higher Education,26,4
818,2010-05-31,Higher Education,26,5
818,2010-06-30,Higher Education,26,6
818,2010-07-31,Higher Education,26,7
818,2010-08-31,Higher Education,26,8
818,2010-09-30,Higher Education,26,9
818,2010-10-31,Higher Education,26,10
818,2010-11-30,Higher Education,26,11
818,2010-12-31,Higher Education,26,12
818,2011-01-31,Higher Education,27,13
818,2011-02-28,Higher Education,27,14
818,2011-03-31,Higher Education,27,15
818,2011-04-30,Higher Education,27,16
818,2011-05-31,Higher Education,27,17
818,2011-06-30,Higher Education,27,18
818,2011-07-31,Higher Education,27,19
818,2011-08-31,Higher Education,27,20
818,2011-09-30,Higher Education,27,21
818,2011-10-31,Higher Education,27,22
818,2011-11-30,Higher Education,27,23
819,2010-01-31,Secondary,45,1
819,2010-02-28,Secondary,45,2
819,2010-03-31,Secondary,45,3
819,2010-04-30,Secondary,45,4
819,2010-05-31,Secondary,45,5
820,2010-01-31,Secondary,43,1
820,2010-02-28,Secondary,43,2
820,2010-03-31,Secondary,43,3
820,2010-04-30,Secondary,43,4
820,2010-05-31,Secondary,43,5
820,2010-06-30,Secondary,43,6
820,2010-07-31,Secondary,43,7
820,2010-08-31,Secondary,43,8
820,2010-09-30,Secondary,43,9
820,2010-10-31,Secondary,43,10
820,2010-11-30,Secondary,43,11
820,2010-12-31,Secondary,43,12
820,2011-01-31,Secondary,44,13
820,2011-02-28,Secondary,44,14
820,2011-03-31,Secondary,44,15
820,2011-04-30,Secondary,44,16
820,2011-05-31,Secondary,44,17
820,2011-06-30,Secondary,44,18
820,2011-07-31,Secondary,44,19
820,2011-08-31,Secondary,44,20
820,2011-09-30,Secondary,44,21
820,2011-10-31,Secondary,44,22
820,2011-11-30,Secondary,44,23
821,2010-01-31,Higher Education,30,1
821,2010-02-28,Higher Education,30,2
821,2010-03-31,Higher Education,30,3
821,2010-04-30,Higher Education,30,4
821,2010-05-31,Higher Education,30,5
821,2010-06-30,Higher Education,30,6
821,2010-07-31,Higher Education,30,7
821,2010-08-31,Higher Education,30,8
821,2010-09-30,Higher Education,30,9
821,2010-10-31,Higher Education,30,10
821,2010-11-30,Higher Education,30,11
821,2010-12-31,Higher Education,30,12
821,2011-01-31,Higher Education,31,13
821,2011-02-28,Higher Education,31,14
821,2011-03-31,Higher Education,31,15
821,2011-04-30,Higher Education,31,16
821,2011-05-31,Higher Education,31,17
821,2011-06-30,Higher Education,31,18
821,2011-07-31,Higher Education,31,19
821,2011-08-31,Higher Education,31,20
821,2011-09-30,Higher Education,31,21
821,2011-10-31,Higher Education,31,22
821,2011-11-30,Higher Education,31,23
822,2010-01-31,Higher Education,18,1
822,2010-02-28,Higher Education,18,2
822,2010-03-31,Higher Education,18,3
822,2010-04-30,Higher Education,18,4
822,2010-05-31,Higher Education,18,5
822,2010-06-30,Higher Education,18,6
822,2010-07-31,Higher Education,18,7
822,2010-08-31,Higher Education,18,8
822,2010-09-30,Higher Education,18,9
822,2010-10-31,Higher Education,18,10
822,2010-11-30,Higher Education,18,11
822,2010-12-31,Higher Education,18,12
822,2011-01-31,Higher Education,19,13
822,2011-02-28,Higher Education,19,14
822,2011-03-31,Higher Education,19,15
822,2011-04-30,Higher Education,19,16
822,2011-05-31,Higher Education,19,17
822,2011-06-30,Higher Education,19,18
822,2011-07-31,Higher Education,19,19
822,2011-08-31,Higher Education,19,20
822,2011-09-30,Higher Education,19,21
822,2011-10-31,Higher Education,19,22
822,2011-11-30,Higher Education,19,23
823,2010-01-31,Secondary,32,1
823,2010-02-28,Secondary,32,2
823,2010-03-31,Secondary,32,3
823,2010-04-30,Secondary,32,4
823,2010-05-31,Secondary,32,5
823,2010-06-30,Secondary,32,6
823,2010-07-31,Secondary,32,7
823,2010-08-31,Secondary,32,8
823,2010-09-30,Secondary,32,9
823,2010-10-31,Secondary,32,10
823,2010-11-30,Secondary,32,11
823,2010-12-31,Secondary,32,12
823,2011-01-31,Secondary,33,13
823,2011-02-28,Secondary,33,14
823,2011-03-31,Secondary,33,15
823,2011-04-30,Secondary,33,16
823,2011-05-31,Secondary,33,17
823,2011-06-30,Secondary,33,18
823,2011-07-31,Secondary,33,19
823,2011-08-31,Secondary,33,20
823,2011-09-30,Secondary,33,21
823,2011-10-31,Secondary,33,22
823,2011-11-30,Secondary,33,23
824,2010-01-31,Secondary,34,1
824,2010-02-28,Secondary,34,2
824,2010-03-31,Secondary,34,3
824,2010-04-30,Secondary,34,4
824,2010-05-31,Secondary,34,5
824,2010-06-30,Secondary,34,6
824,2010-07-31,Secondary,34,7
824,2010-08-31,Secondary,34,8
824,2010-09-30,Secondary,34,9
824,2010-10-31,Secondary,34,10
824,2010-11-30,Secondary,34,11
824,2010-12-31,Secondary,34,12
824,2011-01-31,Secondary,35,13
824,2011-02-28,Secondary,35,14
824,2011-03-31,Secondary,35,15
824,2011-04-30,Secondary,35,16
824,2011-05-31,Secondary,35,17
824,2011-06-30,Secondary,35,18
824,2011-07-31,Secondary,35,19
824,2011-08-31,Secondary,35,20
824,2011-09-30,Secondary,35,21
824,2011-10-31,Secondary,35,22
824,2011-11-30,Secondary,35,23
825,2010-01-31,Higher Education,26,1
825,2010-02-28,Higher Education,26,2
825,2010-03-31,Higher Education,26,3
825,2010-04-30,Higher Education,26,4
825,2010-05-31,Higher Education,26,5
825,2010-06-30,Higher Education,26,6
825,2010-07-31,Higher Education,26,7
825,2010-08-31,Higher Education,26,8
825,2010-09-30,Higher Education,26,9
825,2010-10-31,Higher Education,26,10
825,2010-11-30,Higher Education,26,11
825,2010-12-31,Higher Education,26,12
825,2011-01-31,Higher Education,27,13
825,2011-02-28,Higher Education,27,14
825,2011-03-31,Higher Education,27,15
825,2011-04-30,Higher Education,27,16
825,2011-05-31,Higher Education,27,17
825,2011-06-30,Higher Education,27,18
825,2011-07-31,Higher Education,27,19
825,2011-08-31,Higher Education,27,20
825,2011-09-30,Higher Education,27,21
825,2011-10-31,Higher Education,27,22
825,2011-11-30,Higher Education,27,23
826,2010-01-31,Higher Education,40,1
826,2010-02-28,Higher Education,40,2
826,2010-03-31,Higher Education,40,3
826,2010-04-30,Higher Education,40,4
826,2010-05-31,Higher Education,40,5
826,2010-06-30,Higher Education,40,6
826,2010-07-31,Higher Education,40,7
826,2010-08-31,Higher Education,40,8
826,2010-09-30,Higher Education,40,9
826,2010-10-31,Higher Education,40,10
826,2010-11-30,Higher Education,40,11
826,2010-12-31,Higher Education,40,12
826,2011-01-31,Higher Education,41,13
826,2011-02-28,Higher Education,41,14
826,2011-03-31,Higher Education,41,15
826,2011-04-30,Higher Education,41,16
826,2011-05-31,Higher Education,41,17
826,2011-06-30,Higher Education,41,18
826,2011-07-31,Higher Education,41,19
826,2011-08-31,Higher Education,41,20
826,2011-09-30,Higher Education,41,21
826,2011-10-31,Higher Education,41,22
826,2011-11-30,Higher Education,41,23
827,2010-01-31,Higher Education,46,1
827,2010-02-28,Higher Education,46,2
827,2010-03-31,Higher Education,46,3
827,2010-04-30,Higher Education,46,4
827,2010-05-31,Higher Education,46,5
827,2010-06-30,Higher Education,46,6
827,2010-07-31,Higher Education,46,7
827,2010-08-31,Higher Education,46,8
827,2010-09-30,Higher Education,46,9
827,2010-10-31,Higher Education,46,10
827,2010-11-30,Higher Education,46,11
827,2010-12-31,Higher Education,46,12
