HOUSEHOLD_ID,INCOME_ID,REPORTING_DATE,MARRIED,HOUSE_OWNER,BUCKET,CHILD_NO,HH_MEMBERS
5766568,5481696,2010-03-31,N,N,3,2,3
5766568,5481696,2010-04-30,N,N,4,2,3
5766568,5481696,2010-05-31,N,N,5,2,3
5766568,5481696,2010-06-30,N,N,6,2,3
5766568,5481696,2010-07-31,N,N,7,2,3
5766568,5481696,2010-08-31,N,N,8,2,3
5766568,5481696,2010-09-30,N,N,9,2,3
5766568,5481696,2010-10-31,N,N,10,2,3
5766568,5481696,2010-11-30,N,N,11,2,3
5766568,5481696,2010-12-31,N,N,12,2,3
5766568,5481696,2011-01-31,N,N,13,2,3
5766568,5481696,2011-02-28,N,N,14,2,3
5766568,5481696,2011-03-31,N,N,15,2,3
5766568,5481696,2011-04-30,N,N,16,2,3
5766568,5481696,2011-05-31,N,N,17,2,3
5766568,5481696,2011-06-30,N,N,18,2,3
5766568,5481696,2011-07-31,N,N,19,2,3
5766568,5481696,2011-08-31,N,N,20,2,3
5766568,5481696,2011-09-30,N,N,21,2,3
5766568,5481696,2011-10-31,N,N,22,2,3
5766568,5481696,2011-11-30,N,N,23,2,3
5766590,5481713,2010-01-31,N,N,1,0,1
5766590,5481713,2010-02-28,N,N,2,0,1
5766590,5481713,2010-03-31,N,N,3,0,1
5766590,5481713,2010-04-30,N,N,4,0,1
5766590,5481713,2010-05-31,N,N,5,0,1
5766590,5481713,2010-06-30,N,N,6,0,1
5766590,5481713,2010-07-31,N,N,7,0,1
5766612,5481732,2010-01-31,Y,Y,1,0,2
5766612,5481732,2010-02-28,Y,Y,2,0,2
5766612,5481732,2010-03-31,Y,Y,3,0,2
5766612,5481732,2010-04-30,Y,Y,4,0,2
5766612,5481732,2010-05-31,Y,Y,5,0,2
5766612,5481732,2010-06-30,Y,Y,6,0,2
5766612,5481732,2010-07-31,Y,Y,7,0,2
5766612,5481732,2010-08-31,Y,Y,8,0,2
5766612,5481732,2010-09-30,Y,Y,9,0,2
5766612,5481732,2010-10-31,Y,Y,10,0,2
5766612,5481732,2010-11-30,Y,Y,11,0,2
5766612,5481732,2010-12-31,Y,Y,12,0,2
5766612,5481732,2011-01-31,Y,Y,13,0,2
5766612,5481732,2011-02-28,Y,Y,14,0,2
5766612,5481732,2011-03-31,Y,Y,15,0,2
5766612,5481732,2011-04-30,Y,Y,16,0,2
5766612,5481732,2011-05-31,Y,Y,17,0,2
5766612,5481732,2011-06-30,Y,Y,18,0,2
5766612,5481732,2011-07-31,Y,Y,19,0,2
5766612,5481732,2011-08-31,Y,Y,20,0,2
5766612,5481732,2011-09-30,Y,Y,21,0,2
5766612,5481732,2011-10-31,Y,Y,22,0,2
5766612,5481732,2011-11-30,Y,Y,23,0,2
5766634,5481750,2010-01-31,N,N,1,1,2
5766634,5481750,2010-02-28,N,N,2,1,2
5766634,5481750,2010-03-31,N,N,3,1,2
5766634,5481750,2010-04-30,N,N,4,1,2
5766634,5481750,2010-05-31,N,N,5,1,2
5766634,5481750,2010-06-30,N,N,6,1,2
5766634,5481750,2010-07-31,N,N,7,1,2
5766634,5481750,2010-08-31,N,N,8,1,2
5766634,5481750,2010-09-30,N,N,9,1,2
5766634,5481750,2010-10-31,N,N,10,1,2
5766634,5481750,2010-11-30,N,N,11,1,2
5766634,5481750,2010-12-31,N,N,12,1,2
5766634,5481750,2011-01-31,N,N,13,1,2
5766634,5481750,2011-02-28,N,N,14,1,2
5766634,5481750,2011-03-31,N,N,15,1,2
5766634,5481750,2011-04-30,N,N,16,1,2
5766634,5481750,2011-05-31,N,N,17,1,2
5766634,5481750,2011-06-30,N,N,18,1,2
5766654,5481768,2010-01-31,Y,Y,1,0,2
5766654,5481768,2010-02-28,Y,Y,2,0,2
5766675,5481789,2010-01-31,Y,Y,1,4,6
5766675,5481789,2010-02-28,Y,Y,2,4,6
5766675,5481789,2010-03-31,Y,Y,3,4,6
5766675,5481789,2010-04-30,Y,Y,4,4,6
5766675,5481789,2010-05-31,Y,Y,5,4,6
5766675,5481789,2010-06-30,Y,Y,6,4,6
5766675,5481789,2010-07-31,Y,Y,7,4,6
5766675,5481789,2010-08-31,Y,Y,8,4,6
5766675,5481789,2010-09-30,Y,Y,9,4,6
5766675,5481789,2010-10-31,Y,Y,10,4,6
5766675,5481789,2010-11-30,Y,Y,11,4,6
5766675,5481789,2010-12-31,Y,Y,12,4,6
5766675,5481789,2011-01-31,Y,Y,13,4,6
5766675,5481789,2011-02-28,Y,Y,14,4,6
5766675,5481789,2011-03-31,Y,Y,15,4,6
5766675,5481789,2011-04-30,Y,Y,16,4,6
5766675,5481789,2011-05-31,Y,Y,17,4,6
5766675,5481789,2011-06-30,Y,Y,18,4,6
5766675,5481789,2011-07-31,Y,Y,19,4,6
5766675,5481789,2011-08-31,Y,Y,20,4,6
5766675,5481789,2011-09-30,Y,Y,21,4,6
5766675,5481789,2011-10-31,Y,Y,22,4,6
5766675,5481789,2011-11-30,Y,Y,23,4,6
5766697,5481807,2010-01-31,Y,Y,1,1,3
5766697,5481807,2010-02-28,Y,Y,2,1,3
5766697,5481807,2010-03-31,Y,Y,3,1,3
5766697,5481807,2010-04-30,Y,Y,4,1,3
5766697,5481807,2010-05-31,Y,Y,5,1,3
5766697,5481807,2010-06-30,Y,Y,6,1,3
5766697,5481807,2010-07-31,Y,Y,7,1,3
5766697,5481807,2010-08-31,Y,Y,8,1,3
5766697,5481807,2010-09-30,Y,Y,9,1,3
5766697,5481807,2010-10-31,Y,Y,10,1,3
5766697,5481807,2010-11-30,Y,Y,11,1,3
5766697,5481807,2010-12-31,Y,Y,12,1,3
5766697,5481807,2011-01-31,Y,Y,13,1,3
5766697,5481807,2011-02-28,Y,Y,14,1,3
5766697,5481807,2011-03-31,Y,Y,15,1,3
5766697,5481807,2011-04-30,Y,Y,16,1,3
5766697,5481807,2011-05-31,Y,Y,17,1,3
5766697,5481807,2011-06-30,Y,Y,18,1,3
5766697,5481807,2011-07-31,Y,Y,19,1,3
5766697,5481807,2011-08-31,Y,Y,20,1,3
5766697,5481807,2011-09-30,Y,Y,21,1,3
5766697,5481807,2011-10-31,Y,Y,22,1,3
5766697,5481807,2011-11-30,Y,Y,23,1,3
5766703,5481824,2010-01-31,N,N,1,1,2
5766703,5481824,2010-02-28,N,N,2,1,2
5766703,5481824,2010-03-31,N,N,3,1,2
5766703,5481824,2010-04-30,N,N,4,1,2
5766703,5481824,2010-05-31,N,N,5,1,2
5766703,5481824,2010-06-30,N,N,6,1,2
5766704,5481840,2010-01-31,N,N,1,1,2
5766704,5481840,2010-02-28,N,N,2,1,2
5766704,5481840,2010-03-31,N,N,3,1,2
5766704,5481840,2010-04-30,N,N,4,1,2
5766704,5481840,2010-05-31,N,N,5,1,2
5766704,5481840,2010-06-30,N,N,6,1,2
5766704,5481840,2010-07-31,N,N,7,1,2
5766704,5481840,2010-08-31,N,N,8,1,2
5766704,5481840,2010-09-30,N,N,9,1,2
5766704,5481840,2010-10-31,N,N,10,1,2
5766704,5481840,2010-11-30,N,N,11,1,2
5766704,5481840,2010-12-31,N,N,12,1,2
5766704,5481840,2011-01-31,N,N,13,1,2
5766704,5481840,2011-02-28,N,N,14,1,2
5766704,5481840,2011-03-31,N,N,15,1,2
5766720,5481841,2010-01-31,N,N,1,1,2
5766720,5481841,2010-02-28,N,N,2,1,2
5766720,5481841,2010-03-31,N,N,3,1,2
5766720,5481841,2010-04-30,N,N,4,1,2
5766720,5481841,2010-05-31,N,N,5,1,2
5766720,5481841,2010-06-30,N,N,6,1,2
5766720,5481841,2010-07-31,N,N,7,1,2
5766720,5481841,2010-08-31,N,N,8,1,2
5766720,5481841,2010-09-30,N,N,9,1,2
5766720,5481841,2010-10-31,N,N,10,1,2
5766720,5481841,2010-11-30,N,N,11,1,2
5766720,5481841,2010-12-31,N,N,12,1,2
5766720,5481841,2011-01-31,N,N,13,1,2
5766720,5481841,2011-02-28,N,N,14,1,2
5766720,5481841,2011-03-31,N,N,15,1,2
5766720,5481841,2011-04-30,N,N,16,1,2
5766720,5481841,2011-05-31,N,N,17,1,2
5766720,5481841,2011-06-30,N,N,18,1,2
5766720,5481841,2011-07-31,N,N,19,1,2
5766720,5481841,2011-08-31,N,N,20,1,2
5766720,5481841,2011-09-30,N,N,21,1,2
5766720,5481841,2011-10-31,N,N,22,1,2
5766720,5481841,2011-11-30,N,N,23,1,2
5766721,5481842,2010-01-31,N,N,1,0,1
5766726,5481858,2010-01-31,Y,Y,1,1,3
5766726,5481858,2010-02-28,Y,Y,2,1,3
5766726,5481858,2010-03-31,Y,Y,3,1,3
5766726,5481858,2010-04-30,Y,Y,4,1,3
5766726,5481858,2010-05-31,Y,Y,5,1,3
5766726,5481858,2010-06-30,Y,Y,6,1,3
5766726,5481858,2010-07-31,Y,Y,7,1,3
5766726,5481858,2010-08-31,Y,Y,8,1,3
5766726,5481858,2010-09-30,Y,Y,9,1,3
5766749,5481876,2010-01-31,Y,Y,1,0,2
5766749,5481876,2010-02-28,Y,Y,2,0,2
5766771,5481893,2010-01-31,N,N,1,1,2
5766771,5481893,2010-02-28,N,N,2,1,2
5766771,5481893,2010-03-31,N,N,3,1,2
5766771,5481893,2010-04-30,N,N,4,1,2
5766771,5481893,2010-05-31,N,N,5,1,2
5766771,5481893,2010-06-30,N,N,6,1,2
5766771,5481893,2010-07-31,N,N,7,1,2
5766771,5481893,2010-08-31,N,N,8,1,2
5766771,5481893,2010-09-30,N,N,9,1,2
5766771,5481893,2010-10-31,N,N,10,1,2
5766771,5481893,2010-11-30,N,N,11,1,2
5766771,5481893,2010-12-31,N,N,12,1,2
5766771,5481893,2011-01-31,N,N,13,1,2
5766793,5481911,2010-01-31,Y,Y,1,1,3
5766793,5481911,2010-02-28,Y,Y,2,1,3
5766793,5481911,2010-03-31,Y,Y,3,1,3
5766793,5481911,2010-04-30,Y,Y,4,1,3
5766793,5481911,2010-05-31,Y,Y,5,1,3
5766793,5481911,2010-06-30,Y,Y,6,1,3
5766793,5481911,2010-07-31,Y,Y,7,1,3
5766793,5481911,2010-08-31,Y,Y,8,1,3
5766793,5481911,2010-09-30,Y,Y,9,1,3
5766793,5481911,2010-10-31,Y,Y,10,1,3
5766793,5481911,2010-11-30,Y,Y,11,1,3
5766793,5481911,2010-12-31,Y,Y,12,1,3
5766793,5481911,2011-01-31,Y,Y,13,1,3
5766793,5481911,2011-02-28,Y,Y,14,1,3
5766793,5481911,2011-03-31,Y,Y,15,1,3
5766793,5481911,2011-04-30,Y,Y,16,1,3
5766793,5481911,2011-05-31,Y,Y,17,1,3
5766793,5481911,2011-06-30,Y,Y,18,1,3
5766793,5481911,2011-07-31,Y,Y,19,1,3
5766793,5481911,2011-08-31,Y,Y,20,1,3
5766793,5481911,2011-09-30,Y,Y,21,1,3
5766793,5481911,2011-10-31,Y,Y,22,1,3
5766793,5481911,2011-11-30,Y,Y,23,1,3
5766815,5481929,2010-01-31,Y,Y,1,1,3
5766815,5481929,2010-02-28,Y,Y,2,1,3
5766815,5481929,2010-03-31,Y,Y,3,1,3
5766815,5481929,2010-04-30,Y,Y,4,1,3
5766815,5481929,2010-05-31,Y,Y,5,1,3
5766815,5481929,2010-06-30,Y,Y,6,1,3
5766815,5481929,2010-07-31,Y,Y,7,1,3
5766815,5481929,2010-08-31,Y,Y,8,1,3
5766815,5481929,2010-09-30,Y,Y,9,1,3
5766815,5481929,2010-10-31,Y,Y,10,1,3
5766815,5481929,2010-11-30,Y,Y,11,1,3
5766815,5481929,2010-12-31,Y,Y,12,1,3
5766815,5481929,2011-01-31,Y,Y,13,1,3
5766815,5481929,2011-02-28,Y,Y,14,1,3
5766815,5481929,2011-03-31,Y,Y,15,1,3
5766815,5481929,2011-04-30,Y,Y,16,1,3
5766815,5481929,2011-05-31,Y,Y,17,1,3
5766815,5481929,2011-06-30,Y,Y,18,1,3
5766815,5481929,2011-07-31,Y,Y,19,1,3
5766815,5481929,2011-08-31,Y,Y,20,1,3
5766815,5481929,2011-09-30,Y,Y,21,1,3
5766815,5481929,2011-10-31,Y,Y,22,1,3
5766815,5481929,2011-11-30,Y,Y,23,1,3
5766837,5481947,2010-01-31,Y,Y,1,0,2
5766837,5481947,2010-02-28,Y,Y,2,0,2
5766837,5481947,2010-03-31,Y,Y,3,0,2
5766837,5481947,2010-04-30,Y,Y,4,0,2
5766837,5481947,2010-05-31,Y,Y,5,0,2
5766837,5481947,2010-06-30,Y,Y,6,0,2
5766837,5481947,2010-07-31,Y,Y,7,0,2
5766837,5481947,2010-08-31,Y,Y,8,0,2
5766837,5481947,2010-09-30,Y,Y,9,0,2
5766837,5481947,2010-10-31,Y,Y,10,0,2
5766837,5481947,2010-11-30,Y,Y,11,0,2
5766837,5481947,2010-12-31,Y,Y,12,0,2
5766837,5481947,2011-01-31,Y,Y,13,0,2
5766837,5481947,2011-02-28,Y,Y,14,0,2
5766837,5481947,2011-03-31,Y,Y,15,0,2
5766837,5481947,2011-04-30,Y,Y,16,0,2
5766837,5481947,2011-05-31,Y,Y,17,0,2
5766837,5481947,2011-06-30,Y,Y,18,0,2
5766837,5481947,2011-07-31,Y,Y,19,0,2
5766837,5481947,2011-08-31,Y,Y,20,0,2
5766837,5481947,2011-09-30,Y,Y,21,0,2
5766837,5481947,2011-10-31,Y,Y,22,0,2
5766837,5481947,2011-11-30,Y,Y,23,0,2
5766859,5481965,2010-01-31,Y,Y,1,0,2
5766859,5481965,2010-02-28,Y,Y,2,0,2
5766859,5481965,2010-03-31,Y,Y,3,0,2
5766859,5481965,2010-04-30,Y,Y,4,0,2
5766859,5481965,2010-05-31,Y,Y,5,0,2
5766859,5481965,2010-06-30,Y,Y,6,0,2
5766859,5481965,2010-07-31,Y,Y,7,0,2
5766859,5481965,2010-08-31,Y,Y,8,0,2
5766859,5481965,2010-09-30,Y,Y,9,0,2
5766859,5481965,2010-10-31,Y,Y,10,0,2
5766859,5481965,2010-11-30,Y,Y,11,0,2
5766859,5481965,2010-12-31,Y,Y,12,0,2
5766859,5481965,2011-01-31,Y,Y,13,0,2
5766859,5481965,2011-02-28,Y,Y,14,0,2
5766859,5481965,2011-03-31,Y,Y,15,0,2
5766859,5481965,2011-04-30,Y,Y,16,0,2
5766859,5481965,2011-05-31,Y,Y,17,0,2
5766859,5481965,2011-06-30,Y,Y,18,0,2
5766859,5481965,2011-07-31,Y,Y,19,0,2
5766859,5481965,2011-08-31,Y,Y,20,0,2
5766859,5481965,2011-09-30,Y,Y,21,0,2
5766859,5481965,2011-10-31,Y,Y,22,0,2
5766859,5481965,2011-11-30,Y,Y,23,0,2
5766862,5481983,2010-01-31,Y,Y,1,1,3
5766862,5481983,2010-02-28,Y,Y,2,1,3
5766862,5481983,2010-03-31,Y,Y,3,1,3
5766862,5481983,2010-04-30,Y,Y,4,1,3
5766862,5481983,2010-05-31,Y,Y,5,1,3
5766862,5481983,2010-06-30,Y,Y,6,1,3
5766862,5481983,2010-07-31,Y,Y,7,1,3
5766862,5481983,2010-08-31,Y,Y,8,1,3
5766862,5481983,2010-09-30,Y,Y,9,1,3
5766862,5481983,2010-10-31,Y,Y,10,1,3
5766862,5481983,2010-11-30,Y,Y,11,1,3
5766862,5481983,2010-12-31,Y,Y,12,1,3
5766862,5481983,2011-01-31,Y,Y,13,1,3
5766862,5481983,2011-02-28,Y,Y,14,1,3
5766862,5481983,2011-03-31,Y,Y,15,1,3
5766862,5481983,2011-04-30,Y,Y,16,1,3
5766862,5481983,2011-05-31,Y,Y,17,1,3
5766862,5481983,2011-06-30,Y,Y,18,1,3
5766862,5481983,2011-07-31,Y,Y,19,1,3
5766862,5481983,2011-08-31,Y,Y,20,1,3
5766862,5481983,2011-09-30,Y,Y,21,1,3
5766862,5481983,2011-10-31,Y,Y,22,1,3
5766862,5481983,2011-11-30,Y,Y,23,1,3
5766864,5481999,2010-01-31,N,N,1,1,2
5766864,5481999,2010-02-28,N,N,2,1,2
5766864,5481999,2010-03-31,N,N,3,1,2
5766864,5481999,2010-04-30,N,N,4,1,2
5766864,5481999,2010-05-31,N,N,5,1,2
5766864,5481999,2010-06-30,N,N,6,1,2
5766864,5481999,2010-07-31,N,N,7,1,2
5766886,5482017,2010-01-31,N,N,1,1,2
5766886,5482017,2010-02-28,N,N,2,1,2
5766886,5482017,2010-03-31,N,N,3,1,2
5766886,5482017,2010-04-30,N,N,4,1,2
5766886,5482017,2010-05-31,N,N,5,1,2
5766886,5482017,2010-06-30,N,N,6,1,2
5766886,5482017,2010-07-31,N,N,7,1,2
5766886,5482017,2010-08-31,N,N,8,1,2
5766886,5482017,2010-09-30,N,N,9,1,2
5766886,5482017,2010-10-31,N,N,10,1,2
5766886,5482017,2010-11-30,N,N,11,1,2
5766909,5482036,2010-01-31,Y,Y,1,1,3
5766909,5482036,2010-02-28,Y,Y,2,1,3
5766909,5482036,2010-03-31,Y,Y,3,1,3
5766909,5482036,2010-04-30,Y,Y,4,1,3
5766909,5482036,2010-05-31,Y,Y,5,1,3
5766909,5482036,2010-06-30,Y,Y,6,1,3
5766909,5482036,2010-07-31,Y,Y,7,1,3
5766909,5482036,2010-08-31,Y,Y,8,1,3
5766909,5482036,2010-09-30,Y,Y,9,1,3
5766909,5482036,2010-10-31,Y,Y,10,1,3
5766909,5482036,2010-11-30,Y,Y,11,1,3
5766909,5482036,2010-12-31,Y,Y,12,1,3
5766909,5482036,2011-01-31,Y,Y,13,1,3
5766909,5482036,2011-02-28,Y,Y,14,1,3
5766909,5482036,2011-03-31,Y,Y,15,1,3
5766909,5482036,2011-04-30,Y,Y,16,1,3
5766909,5482036,2011-05-31,Y,Y,17,1,3
5766909,5482036,2011-06-30,Y,Y,18,1,3
5766909,5482036,2011-07-31,Y,Y,19,1,3
5766909,5482036,2011-08-31,Y,Y,20,1,3
5766909,5482036,2011-09-30,Y,Y,21,1,3
5766909,5482036,2011-10-31,Y,Y,22,1,3
5766909,5482036,2011-11-30,Y,Y,23,1,3
5766931,5482053,2010-01-31,Y,Y,1,0,2
5766931,5482053,2010-02-28,Y,Y,2,0,2
5766931,5482053,2010-03-31,Y,Y,3,0,2
5766931,5482053,2010-04-30,Y,Y,4,0,2
5766931,5482053,2010-05-31,Y,Y,5,0,2
5766931,5482053,2010-06-30,Y,Y,6,0,2
5766931,5482053,2010-07-31,Y,Y,7,0,2
5766931,5482053,2010-08-31,Y,Y,8,0,2
5766931,5482053,2010-09-30,Y,Y,9,0,2
5766953,5482071,2010-01-31,Y,Y,1,0,2
5766953,5482071,2010-02-28,Y,Y,2,0,2
5766953,5482071,2010-03-31,Y,Y,3,0,2
5766953,5482071,2010-04-30,Y,Y,4,0,2
5766953,5482071,2010-05-31,Y,Y,5,0,2
5766953,5482071,2010-06-30,Y,Y,6,0,2
5766953,5482071,2010-07-31,Y,Y,7,0,2
5766953,5482071,2010-08-31,Y,Y,8,0,2
5766953,5482071,2010-09-30,Y,Y,9,0,2
5766953,5482071,2010-10-31,Y,Y,10,0,2
5766953,5482071,2010-11-30,Y,Y,11,0,2
5766953,5482071,2010-12-31,Y,Y,12,0,2
5766953,5482071,2011-01-31,Y,Y,13,0,2
5766953,5482071,2011-02-28,Y,Y,14,0,2
5766953,5482071,2011-03-31,Y,Y,15,0,2
5766953,5482071,2011-04-30,Y,Y,16,0,2
5766953,5482071,2011-05-31,Y,Y,17,0,2
5766953,5482071,2011-06-30,Y,Y,18,0,2
5766953,5482071,2011-07-31,Y,Y,19,0,2
5766953,5482071,2011-08-31,Y,Y,20,0,2
5766976,5482088,2010-01-31,N,N,1,0,1
5766976,5482088,2010-02-28,N,N,2,0,1
5766976,5482088,2010-03-31,N,N,3,0,1
5766976,5482088,2010-04-30,N,N,4,0,1
5766976,5482088,2010-05-31,N,N,5,0,1
5766976,5482088,2010-06-30,N,N,6,0,1
5766976,5482088,2010-07-31,N,N,7,0,1
5766976,5482088,2010-08-31,N,N,8,0,1
5766976,5482088,2010-09-30,N,N,9,0,1
5766976,5482088,2010-10-31,N,N,10,0,1
5766976,5482088,2010-11-30,N,N,11,0,1
5766976,5482088,2010-12-31,N,N,12,0,1
5766976,5482088,2011-01-31,N,N,13,0,1
5766976,5482088,2011-02-28,N,N,14,0,1
5766976,5482088,2011-03-31,N,N,15,0,1
5766976,5482088,2011-04-30,N,N,16,0,1
5766976,5482088,2011-05-31,N,N,17,0,1
5766976,5482088,2011-06-30,N,N,18,0,1
5766976,5482088,2011-07-31,N,N,19,0,1
5766976,5482088,2011-08-31,N,N,20,0,1
5766976,5482088,2011-09-30,N,N,21,0,1
5766976,5482088,2011-10-31,N,N,22,0,1
5766976,5482088,2011-11-30,N,N,23,0,1
5766998,5482106,2010-01-31,Y,Y,1,1,3
5766998,5482106,2010-02-28,Y,Y,2,1,3
5766998,5482106,2010-03-31,Y,Y,3,1,3
5766998,5482106,2010-04-30,Y,Y,4,1,3
5766998,5482106,2010-05-31,Y,Y,5,1,3
5766998,5482106,2010-06-30,Y,Y,6,1,3
5767002,5482124,2010-01-31,N,N,1,0,1
5767002,5482124,2010-02-28,N,N,2,0,1
5767002,5482124,2010-03-31,N,N,3,0,1
5767002,5482124,2010-04-30,N,N,4,0,1
5767002,5482124,2010-05-31,N,N,5,0,1
5767002,5482124,2010-06-30,N,N,6,0,1
5767002,5482124,2010-07-31,N,N,7,0,1
5767002,5482124,2010-08-31,N,N,8,0,1
5766547,5481677,2010-01-31,N,N,1,1,2
5766547,5481677,2010-02-28,N,N,2,1,2
5766547,5481677,2010-03-31,N,N,3,1,2
5766547,5481677,2010-04-30,N,N,4,1,2
5766547,5481677,2010-05-31,N,N,5,1,2
5766547,5481677,2010-06-30,N,N,6,1,2
5766547,5481677,2010-07-31,N,N,7,1,2
5766547,5481677,2010-08-31,N,N,8,1,2
5766547,5481677,2010-09-30,N,N,9,1,2
5766547,5481677,2010-10-31,N,N,10,1,2
5766547,5481677,2010-11-30,N,N,11,1,2
5766547,5481677,2010-12-31,N,N,12,1,2
5766547,5481677,2011-01-31,N,N,13,1,2
5766547,5481677,2011-02-28,N,N,14,1,2
5766547,5481677,2011-03-31,N,N,15,1,2
5766547,5481677,2011-04-30,N,N,16,1,2
5766547,5481677,2011-05-31,N,N,17,1,2
5766547,5481677,2011-06-30,N,N,18,1,2
5766547,5481677,2011-07-31,N,N,19,1,2
5766547,5481677,2011-08-31,N,N,20,1,2
5766547,5481677,2011-09-30,N,N,21,1,2
5766547,5481677,2011-10-31,N,N,22,1,2
5766547,5481677,2011-11-30,N,N,23,1,2
5766569,5481695,2010-01-31,Y,Y,1,1,3
5766569,5481695,2010-02-28,Y,Y,2,1,3
5766569,5481695,2010-03-31,Y,Y,3,1,3
5766569,5481695,2010-04-30,Y,Y,4,1,3
5766569,5481695,2010-05-31,Y,Y,5,1,3
5766569,5481695,2010-06-30,Y,Y,6,1,3
5766569,5481695,2010-07-31,Y,Y,7,1,3
5766569,5481695,2010-08-31,Y,Y,8,1,3
5766569,5481695,2010-09-30,Y,Y,9,1,3
5766569,5481695,2010-10-31,Y,Y,10,1,3
5766569,5481695,2010-11-30,Y,Y,11,1,3
5766569,5481695,2010-12-31,Y,Y,12,1,3
5766569,5481695,2011-01-31,Y,Y,13,1,3
5766569,5481695,2011-02-28,Y,Y,14,1,3
5766569,5481695,2011-03-31,Y,Y,15,1,3
5766591,5481714,2010-01-31,Y,Y,1,1,3
5766591,5481714,2010-02-28,Y,Y,2,1,3
5766591,5481714,2010-03-31,Y,Y,3,1,3
5766591,5481714,2010-04-30,Y,Y,4,1,3
5766591,5481714,2010-05-31,Y,Y,5,1,3
5766591,5481714,2010-06-30,Y,Y,6,1,3
5766591,5481714,2010-07-31,Y,Y,7,1,3
5766591,5481714,2010-08-31,Y,Y,8,1,3
5766591,5481714,2010-09-30,Y,Y,9,1,3
5766591,5481714,2010-10-31,Y,Y,10,1,3
5766591,5481714,2010-11-30,Y,Y,11,1,3
5766591,5481714,2010-12-31,Y,Y,12,1,3
5766591,5481714,2011-01-31,Y,Y,13,1,3
5766591,5481714,2011-02-28,Y,Y,14,1,3
5766591,5481714,2011-03-31,Y,Y,15,1,3
5766591,5481714,2011-04-30,Y,Y,16,1,3
5766591,5481714,2011-05-31,Y,Y,17,1,3
5766591,5481714,2011-06-30,Y,Y,18,1,3
5766591,5481714,2011-07-31,Y,Y,19,1,3
5766591,5481714,2011-08-31,Y,Y,20,1,3
5766591,5481714,2011-09-30,Y,Y,21,1,3
5766591,5481714,2011-10-31,Y,Y,22,1,3
5766591,5481714,2011-11-30,Y,Y,23,1,3
5766613,5481731,2010-01-31,N,N,1,1,2
5766613,5481731,2010-02-28,N,N,2,1,2
5766613,5481731,2010-03-31,N,N,3,1,2
5766613,5481731,2010-04-30,N,N,4,1,2
5766613,5481731,2010-05-31,N,N,5,1,2
5766613,5481731,2010-06-30,N,N,6,1,2
5766613,5481731,2010-07-31,N,N,7,1,2
5766613,5481731,2010-08-31,N,N,8,1,2
5766613,5481731,2010-09-30,N,N,9,1,2
5766613,5481731,2010-10-31,N,N,10,1,2
5766613,5481731,2010-11-30,N,N,11,1,2
5766613,5481731,2010-12-31,N,N,12,1,2
5766613,5481731,2011-01-31,N,N,13,1,2
5766613,5481731,2011-02-28,N,N,14,1,2
5766613,5481731,2011-03-31,N,N,15,1,2
5766613,5481731,2011-04-30,N,N,16,1,2
5766613,5481731,2011-05-31,N,N,17,1,2
5766635,5481749,2010-01-31,Y,Y,1,3,5
5766635,5481749,2010-02-28,Y,Y,2,3,5
5766635,5481749,2010-03-31,Y,Y,3,3,5
5766635,5481749,2010-04-30,Y,Y,4,3,5
5766635,5481749,2010-05-31,Y,Y,5,3,5
5766635,5481749,2010-06-30,Y,Y,6,3,5
5766635,5481749,2010-07-31,Y,Y,7,3,5
5766635,5481749,2010-08-31,Y,Y,8,3,5
5766635,5481749,2010-09-30,Y,Y,9,3,5
5766635,5481749,2010-10-31,Y,Y,10,3,5
5766635,5481749,2010-11-30,Y,Y,11,3,5
5766635,5481749,2010-12-31,Y,Y,12,3,5
5766635,5481749,2011-01-31,Y,Y,13,3,5
5766635,5481749,2011-02-28,Y,Y,14,3,5
5766635,5481749,2011-03-31,Y,Y,15,3,5
5766635,5481749,2011-04-30,Y,Y,16,3,5
5766635,5481749,2011-05-31,Y,Y,17,3,5
5766635,5481749,2011-06-30,Y,Y,18,3,5
5766635,5481749,2011-07-31,Y,Y,19,3,5
5766635,5481749,2011-08-31,Y,Y,20,3,5
5766635,5481749,2011-09-30,Y,Y,21,3,5
5766635,5481749,2011-10-31,Y,Y,22,3,5
5766635,5481749,2011-11-30,Y,Y,23,3,5
5766658,5481767,2010-01-31,N,N,1,1,2
5766658,5481767,2010-02-28,N,N,2,1,2
5766658,5481767,2010-03-31,N,N,3,1,2
5766658,5481767,2010-04-30,N,N,4,1,2
5766658,5481767,2010-05-31,N,N,5,1,2
5766658,5481767,2010-06-30,N,N,6,1,2
5766658,5481767,2010-07-31,N,N,7,1,2
5766658,5481767,2010-08-31,N,N,8,1,2
5766658,5481767,2010-09-30,N,N,9,1,2
5766658,5481767,2010-10-31,N,N,10,1,2
5766658,5481767,2010-11-30,N,N,11,1,2
5766658,5481767,2010-12-31,N,N,12,1,2
5766658,5481767,2011-01-31,N,N,13,1,2
5766658,5481767,2011-02-28,N,N,14,1,2
5766658,5481767,2011-03-31,N,N,15,1,2
5766658,5481767,2011-04-30,N,N,16,1,2
5766658,5481767,2011-05-31,N,N,17,1,2
5766658,5481767,2011-06-30,N,N,18,1,2
5766658,5481767,2011-07-31,N,N,19,1,2
5766663,5481784,2010-01-31,Y,Y,1,1,3
5766663,5481784,2010-02-28,Y,Y,2,1,3
5766663,5481784,2010-03-31,Y,Y,3,1,3
